日付,始値,高値,安値,終値,出来高,調整後終値
2021/9/22,93400,93700,92100,92500,13032,92500
2021/9/21,92800,93900,92700,93200,5676,93200
2021/9/17,93400,94800,93400,93600,19586,93600
2021/9/16,94100,95100,94000,94900,8734,94900
2021/9/15,95100,95600,93800,94100,10719,94100
2021/9/14,92500,94500,92500,94300,7417,94300
2021/9/13,92800,93700,92400,93200,9501,93200
2021/9/10,92200,93100,92100,92700,12879,92700
2021/9/9,93600,93600,92300,92300,5894,92300
2021/9/8,91800,93600,91800,93000,10945,93000
2021/9/7,92000,92400,91800,92100,6813,92100
2021/9/6,92600,92800,92200,92600,5570,92600
2021/9/3,92300,92800,91500,92400,7219,92400
2021/9/2,93300,93500,92400,92900,8173,92900
2021/9/1,93400,93900,92600,92700,11931,92700
2021/8/31,96500,96500,93800,94000,10334,94000
2021/8/30,95600,96400,94900,96400,10399,96400
2021/8/27,93400,96700,92900,96400,18475,96400
2021/8/26,91900,92600,91100,92600,15770,92600
2021/8/25,93100,93300,91900,92300,6666,92300
2021/8/24,93700,94400,92800,92800,10522,92800
2021/8/23,94900,95400,92300,93600,12307,93600
2021/8/20,96000,96100,94400,95300,8286,95300
2021/8/19,95000,95800,94900,95500,7116,95500
2021/8/18,94000,95900,93700,95900,6846,95900
2021/8/17,95000,95300,94100,94600,6455,94600
2021/8/16,94800,95200,94100,94700,4391,94700
2021/8/13,95400,95600,94600,95100,6524,95100
2021/8/12,95000,95600,94200,95300,8552,95300
2021/8/11,95100,96100,95000,95100,5773,95100
2021/8/10,96800,97300,95200,95200,7056,95200
2021/8/6,97800,98200,96800,96800,7432,96800
2021/8/5,96600,98700,96600,98600,11531,98600
2021/8/4,96000,97400,96000,96900,6501,96900
2021/8/3,96700,97200,96000,97200,11669,97200
2021/8/2,97200,97300,95900,96000,9669,96000
2021/7/30,97500,97900,96500,96600,12525,96600
2021/7/29,98100,98500,97200,98000,19960,98000
2021/7/28,97200,98500,96800,98200,10464,98200
2021/7/27,96900,97300,96400,96800,9904,96800
2021/7/26,97500,97900,95900,95900,11501,95900
2021/7/21,97300,98200,97000,97200,8030,97200
2021/7/20,97100,98100,96800,97000,12715,97000
2021/7/19,98500,98900,97500,97600,8870,97600
2021/7/16,98800,99300,97800,98300,9522,98300
2021/7/15,98400,98700,98200,98500,12469,98500
2021/7/14,97000,98500,96700,98400,11781,98400
2021/7/13,97000,98000,96800,97000,14708,97000
2021/7/12,95800,96800,95600,96500,11824,96500
2021/7/9,96500,96500,94700,95100,21646,95100
2021/7/8,95100,96000,94300,95700,10595,95700
2021/7/7,94500,95600,94500,94900,14346,94900
2021/7/6,94200,94600,93600,94300,15842,94300
2021/7/5,94000,94500,93600,94400,12302,94400
2021/7/2,92700,94000,92600,94000,9505,94000
2021/7/1,92100,93200,92000,92600,10452,92600
2021/6/30,92200,92500,91500,92000,13352,92000
2021/6/29,91800,92500,91700,92200,15189,92200
2021/6/28,91700,92300,91600,91900,14524,91900
2021/6/25,91600,92200,91100,91300,15285,91300
2021/6/24,92300,92300,91200,91600,15506,91600
2021/6/23,92400,93200,91400,92000,11067,92000
2021/6/22,92300,92300,91600,91900,15858,91900
2021/6/21,91100,92200,90600,91600,11645,91600
2021/6/18,91000,92800,90900,91700,61587,91700
2021/6/17,91600,92100,91200,91200,16402,91200
2021/6/16,91700,92000,91300,91600,14825,91600
2021/6/15,92700,92800,91300,91700,11152,91700
2021/6/14,92400,93000,92200,92900,7937,92900
2021/6/11,92000,92700,91600,92300,17308,92300
2021/6/10,92400,92700,92100,92700,19524,92700
2021/6/9,92400,92900,91300,91800,17932,91800
2021/6/8,91400,92600,91400,92500,10028,92500
2021/6/7,91500,91700,91300,91600,6310,91600
2021/6/4,91000,91700,90500,91700,8435,91700
2021/6/3,90900,91700,90700,91100,11357,91100
2021/6/2,90200,91400,89800,91100,11154,91100
2021/6/1,90100,90300,89300,89700,7581,89700
2021/5/31,89900,90700,89800,90600,6805,90600
2021/5/28,91300,91300,89600,89900,11308,89900
2021/5/27,90400,91900,90000,91300,21390,91300
2021/5/26,89500,90600,89400,90300,8047,90300
2021/5/25,90000,90300,89100,89800,9056,89800
2021/5/24,90200,90200,89400,89800,9304,89800
2021/5/21,90000,90400,89600,90200,7528,90200
2021/5/20,90400,90800,88800,90300,16701,90300
2021/5/19,89300,90300,88500,90200,11332,90200
2021/5/18,88700,89300,88400,88900,9463,88900
2021/5/17,89900,89900,88100,88800,12969,88800
2021/5/14,88800,90800,88400,88500,17363,88500
2021/5/13,88900,89100,88300,88800,8014,88800
2021/5/12,89600,90200,88800,89500,13192,89500
2021/5/11,89200,90700,89200,90700,10597,90700
2021/5/10,89600,89900,89000,89600,8783,89600
2021/5/7,91100,91800,89800,89900,10204,89900
2021/5/6,91900,92600,90600,91100,11696,91100
2021/4/30,89600,91300,89200,91000,11612,91000
2021/4/28,89500,89900,88600,89000,14870,89000
2021/4/27,92200,92500,91700,91900,14539,91900
2021/4/26,92200,93100,91900,92800,13280,92800
2021/4/23,91900,92400,90800,92400,13450,92400
2021/4/22,92400,92600,91500,92400,13916,92400
2021/4/21,91400,92300,91100,92100,15156,92100
2021/4/20,92000,92600,91600,92400,10942,92400
2021/4/19,92500,92900,92000,92000,8538,92000
2021/4/16,92100,92700,91400,92600,10684,92600
2021/4/15,92300,92700,91300,91500,10846,91500
2021/4/14,91600,92500,91200,92200,9235,92200
2021/4/13,91000,92500,90900,91600,8419,91600
2021/4/12,91100,91400,90600,91000,9147,91000
2021/4/9,92800,93100,91000,91100,18016,91100
2021/4/8,92700,93700,92400,92800,21447,92800
2021/4/7,91700,93500,91700,93100,26614,93100
2021/4/6,92500,92700,91700,91700,12231,91700
2021/4/5,91800,92700,91500,92500,11435,92500
2021/4/2,90500,91600,89900,91500,8066,91500
2021/4/1,92700,92700,89100,90100,21422,90100
2021/3/31,91700,93400,91000,92000,17844,92000
2021/3/30,88900,91700,88900,91700,12137,91700
2021/3/29,90200,90200,88500,89300,8099,89300
2021/3/26,87700,90100,87500,89800,9511,89800
2021/3/25,88000,88200,86800,86800,11153,86800
2021/3/24,89100,89700,87500,87500,11031,87500
2021/3/23,89900,91200,89600,89600,9058,89600
2021/3/22,90100,90800,89600,89900,7899,89900
2021/3/19,91000,91600,90000,90500,49602,90500
2021/3/18,90100,91500,89800,91000,9846,91000
2021/3/17,88400,90000,88200,89400,10081,89400
2021/3/16,87400,88700,86800,88500,15374,88500
2021/3/15,85900,86300,84800,86200,15554,86200
2021/3/12,85300,85600,84100,85200,16929,85200
2021/3/11,84900,84900,83800,84500,9728,84500
2021/3/10,83800,85000,83700,84100,9545,84100
2021/3/9,84700,85600,83500,83700,22481,83700
2021/3/8,84400,84800,83500,83900,9977,83900
2021/3/5,84200,84300,82800,84100,11672,84100
2021/3/4,83800,85300,83800,84500,8708,84500
2021/3/3,84700,85300,83500,84600,12786,84600
2021/3/2,85200,85700,84200,84700,17907,84700
2021/3/1,85300,85900,84200,84200,11697,84200
2021/2/26,85300,85600,83100,84600,20921,84600
2021/2/25,85400,86900,85300,86800,10411,86800
2021/2/24,83800,85900,83600,85400,16847,85400
2021/2/22,83200,83900,82700,83100,9751,83100
2021/2/19,82200,83300,82000,83100,7234,83100
2021/2/18,82800,83200,81700,82300,13990,82300
2021/2/17,85300,85500,81900,83000,20357,83000
2021/2/16,82800,85900,82600,85500,16361,85500
2021/2/15,82400,82600,81800,82300,7651,82300
2021/2/12,80700,82800,80400,82600,12184,82600
2021/2/10,80300,80600,79700,80200,13115,80200
2021/2/9,79600,80800,78600,80100,15230,80100
2021/2/8,78800,80500,78500,80000,13489,80000
2021/2/5,76800,78000,76600,77400,15252,77400
2021/2/4,75200,76700,75200,76400,11881,76400
2021/2/3,75300,75900,74400,75200,11173,75200
2021/2/2,76100,76400,74500,74600,12116,74600
2021/2/1,76500,76500,75100,75600,12764,75600
2021/1/29,74400,75900,74400,75700,14526,75700
2021/1/28,74900,75400,73900,74100,14278,74100
2021/1/27,73500,74600,73300,74600,13812,74600
2021/1/26,73500,74400,73100,73100,6725,73100
2021/1/25,74000,74600,73600,73900,9746,73900
2021/1/22,73600,74100,73200,73500,8435,73500
2021/1/21,73500,74300,73400,73600,9225,73600
2021/1/20,72800,74400,72700,73600,12398,73600
