日付,始値,高値,安値,終値,出来高,調整後終値
2021/9/17,768000,771000,765000,769000,1697,769000
2021/9/16,778000,779000,765000,770000,1526,770000
2021/9/15,776000,783000,769000,771000,1164,771000
2021/9/14,770000,780000,770000,775000,915,775000
2021/9/13,777000,777000,768000,774000,825,774000
2021/9/10,782000,782000,775000,776000,1147,776000
2021/9/9,781000,784000,777000,782000,694,782000
2021/9/8,779000,785000,777000,784000,1001,784000
2021/9/7,789000,789000,777000,781000,1223,781000
2021/9/6,792000,794000,789000,792000,775,792000
2021/9/3,801000,802000,785000,791000,1639,791000
2021/9/2,789000,799000,785000,799000,1308,799000
2021/9/1,798000,801000,786000,789000,1544,789000
2021/8/31,811000,813000,804000,808000,1349,808000
2021/8/30,807000,814000,798000,814000,1535,814000
2021/8/27,790000,807000,787000,807000,1876,807000
2021/8/26,775000,788000,774000,788000,1350,788000
2021/8/25,771000,780000,770000,772000,940,772000
2021/8/24,771000,778000,769000,771000,1100,771000
2021/8/23,780000,784000,768000,768000,1281,768000
2021/8/20,788000,794000,778000,784000,935,784000
2021/8/19,791000,792000,786000,792000,979,792000
2021/8/18,786000,796000,786000,795000,772,795000
2021/8/17,780000,790000,780000,786000,832,786000
2021/8/16,778000,783000,775000,783000,752,783000
2021/8/13,784000,786000,777000,781000,590,781000
2021/8/12,781000,783000,776000,782000,609,782000
2021/8/11,774000,784000,773000,780000,854,780000
2021/8/10,774000,782000,768000,768000,857,768000
2021/8/6,788000,791000,771000,771000,1043,771000
2021/8/5,779000,796000,779000,788000,1266,788000
2021/8/4,778000,784000,777000,779000,1302,779000
2021/8/3,794000,795000,777000,777000,1154,777000
2021/8/2,807000,807000,795000,795000,1285,795000
2021/7/30,804000,809000,796000,807000,2059,807000
2021/7/29,797000,803000,789000,798000,2065,798000
2021/7/28,783000,799000,783000,797000,1278,797000
2021/7/27,786000,789000,782000,789000,1067,789000
2021/7/26,794000,795000,783000,786000,1363,786000
2021/7/21,773000,781000,773000,779000,1101,779000
2021/7/20,771000,775000,764000,772000,1420,772000
2021/7/19,782000,785000,772000,775000,596,775000
2021/7/16,782000,789000,782000,784000,1022,784000
2021/7/15,789000,790000,782000,782000,883,782000
2021/7/14,788000,791000,782000,790000,1089,790000
2021/7/13,797000,797000,785000,787000,1222,787000
2021/7/12,798000,799000,789000,795000,1319,795000
2021/7/9,791000,796000,778000,794000,1960,794000
2021/7/8,793000,802000,790000,790000,1911,790000
2021/7/7,802000,806000,792000,796000,1462,796000
2021/7/6,803000,808000,798000,804000,1554,804000
2021/7/5,797000,803000,794000,802000,940,802000
2021/7/2,786000,800000,785000,799000,1356,799000
2021/7/1,788000,789000,782000,783000,2072,783000
2021/6/30,792000,795000,783000,783000,1332,783000
2021/6/29,783000,795000,782000,795000,1830,795000
2021/6/28,785000,787000,781000,783000,1384,783000
2021/6/25,781000,784000,779000,782000,905,782000
2021/6/24,780000,782000,777000,781000,1733,781000
2021/6/23,782000,784000,775000,777000,1429,777000
2021/6/22,772000,783000,768000,780000,2899,780000
2021/6/21,763000,776000,762000,771000,1581,771000
2021/6/18,776000,777000,759000,769000,7358,769000
2021/6/17,793000,795000,779000,779000,2228,779000
2021/6/16,778000,802000,776000,794000,3870,794000
2021/6/15,784000,788000,771000,783000,4768,783000
2021/6/14,802000,802000,781000,783000,3433,783000
2021/6/11,792000,800000,788000,799000,4383,799000
2021/6/10,811000,812000,801000,808000,3498,808000
2021/6/9,823000,828000,807000,812000,3009,812000
2021/6/8,815000,827000,815000,824000,1893,824000
2021/6/7,820000,825000,811000,815000,1691,815000
2021/6/4,825000,829000,818000,821000,1120,821000
2021/6/3,820000,831000,817000,829000,1601,829000
2021/6/2,812000,827000,810000,823000,2576,823000
2021/6/1,814000,816000,806000,810000,1753,810000
2021/5/31,812000,822000,810000,812000,2855,812000
2021/5/28,820000,822000,810000,816000,2086,816000
2021/5/27,818000,824000,812000,822000,2723,822000
2021/5/26,818000,822000,816000,820000,1806,820000
2021/5/25,812000,818000,806000,818000,1995,818000
2021/5/24,798000,811000,797000,810000,704,810000
2021/5/21,799000,801000,796000,798000,687,798000
2021/5/20,791000,802000,785000,799000,1944,799000
2021/5/19,791000,796000,782000,792000,1538,792000
2021/5/18,793000,795000,787000,795000,1004,795000
2021/5/17,796000,796000,778000,788000,1715,788000
2021/5/14,784000,797000,780000,783000,2328,783000
2021/5/13,796000,799000,781000,786000,1538,786000
2021/5/12,807000,807000,790000,800000,1602,800000
2021/5/11,792000,807000,792000,807000,1510,807000
2021/5/10,789000,800000,786000,792000,1822,792000
2021/5/7,794000,795000,784000,786000,1749,786000
2021/5/6,821000,821000,789000,794000,1765,794000
2021/4/30,797000,807000,793000,806000,1833,806000
2021/4/28,789000,797000,786000,796000,1997,796000
2021/4/27,815000,816000,805000,805000,3027,805000
2021/4/26,811000,816000,805000,813000,1478,813000
2021/4/23,814000,817000,805000,807000,2025,807000
2021/4/22,818000,824000,808000,819000,1455,819000
2021/4/21,799000,818000,797000,815000,1269,815000
2021/4/20,813000,818000,799000,809000,1846,809000
2021/4/19,815000,821000,806000,808000,1343,808000
2021/4/16,818000,824000,812000,816000,1678,816000
2021/4/15,812000,823000,809000,809000,1940,809000
2021/4/14,804000,811000,802000,810000,1946,810000
2021/4/13,806000,810000,803000,806000,1822,806000
2021/4/12,810000,810000,798000,807000,1469,807000
2021/4/9,793000,811000,793000,806000,1313,806000
2021/4/8,803000,807000,798000,798000,2152,798000
2021/4/7,795000,814000,795000,809000,1886,809000
2021/4/6,796000,797000,790000,795000,1098,795000
2021/4/5,777000,797000,777000,793000,1853,793000
2021/4/2,771000,781000,769000,775000,1826,775000
2021/4/1,778000,781000,764000,770000,2394,770000
2021/3/31,788000,796000,775000,787000,2695,787000
2021/3/30,773000,791000,772000,788000,1766,788000
2021/3/29,778000,779000,767000,778000,1363,778000
2021/3/26,773000,778000,771000,778000,938,778000
2021/3/25,761000,768000,757000,763000,1283,763000
2021/3/24,769000,772000,757000,758000,1705,758000
2021/3/23,767000,775000,762000,762000,2186,762000
2021/3/22,767000,775000,764000,767000,1499,767000
2021/3/19,780000,790000,764000,764000,5713,764000
2021/3/18,777000,784000,775000,782000,1962,782000
2021/3/17,770000,776000,764000,769000,1560,769000
2021/3/16,757000,773000,757000,770000,2153,770000
2021/3/15,749000,757000,745000,754000,1758,754000
2021/3/12,740000,744000,731000,744000,1713,744000
2021/3/11,726000,737000,723000,737000,1094,737000
2021/3/10,725000,728000,719000,723000,1400,723000
2021/3/9,725000,734000,716000,720000,3224,720000
2021/3/8,724000,724000,713000,721000,1768,721000
2021/3/5,720000,721000,710000,720000,1778,720000
2021/3/4,703000,723000,703000,719000,1316,719000
2021/3/3,717000,717000,703000,710000,1304,710000
2021/3/2,716000,725000,704000,707000,1545,707000
2021/3/1,713000,726000,708000,708000,1286,708000
2021/2/26,711000,712000,697000,704000,2111,704000
2021/2/25,715000,721000,710000,719000,1669,719000
2021/2/24,706000,718000,700000,710000,2619,710000
2021/2/22,691000,697000,686000,689000,1157,689000
2021/2/19,678000,689000,675000,685000,1230,685000
2021/2/18,703000,705000,676000,681000,2202,681000
2021/2/17,725000,730000,701000,703000,2635,703000
2021/2/16,703000,721000,699000,719000,2364,719000
2021/2/15,691000,702000,690000,696000,1262,696000
2021/2/12,681000,690000,678000,690000,1728,690000
2021/2/10,678000,687000,678000,682000,1497,682000
2021/2/9,678000,683000,673000,678000,1282,678000
2021/2/8,670000,681000,669000,681000,1287,681000
2021/2/5,674000,676000,667000,670000,1755,670000
2021/2/4,668000,678000,667000,678000,1792,678000
2021/2/3,657000,670000,656000,664000,1197,664000
2021/2/2,669000,673000,653000,653000,1455,653000
2021/2/1,670000,674000,664000,670000,1191,670000
2021/1/29,651000,675000,651000,675000,2742,675000
2021/1/28,642000,659000,641000,659000,1777,659000
2021/1/27,646000,653000,646000,648000,2243,648000
2021/1/26,650000,658000,645000,645000,1267,645000
2021/1/25,649000,656000,648000,653000,1394,653000
2021/1/22,643000,649000,643000,649000,968,649000
2021/1/21,645000,652000,645000,646000,1267,646000
2021/1/20,643000,652000,636000,647000,2755,647000
2021/1/19,647000,650000,642000,647000,1102,647000
2021/1/18,649000,655000,641000,647000,947,647000
2021/1/15,651000,655000,646000,648000,1269,648000
2021/1/14,666000,670000,648000,653000,2170,653000
2021/1/13,670000,672000,659000,662000,1995,662000
2021/1/12,680000,682000,671000,676000,1060,676000
2021/1/8,685000,688000,676000,682000,1118,682000
2021/1/7,676000,688000,673000,687000,1122,687000
2021/1/6,678000,691000,666000,666000,2032,666000
2021/1/5,681000,682000,672000,674000,1415,674000
2021/1/4,697000,699000,677000,681000,1428,681000
2020/12/30,690000,701000,686000,700000,1009,700000
2020/12/29,684000,694000,681000,692000,1245,692000
2020/12/28,677000,691000,674000,691000,920,691000
2020/12/25,673000,681000,673000,673000,688,673000
2020/12/24,666000,680000,664000,673000,1042,673000
2020/12/23,664000,671000,655000,670000,1610,670000
2020/12/22,662000,669000,661000,665000,996,665000
2020/12/21,665000,670000,662000,664000,1156,664000
2020/12/18,670000,672000,661000,664000,5466,664000
2020/12/17,679000,679000,665000,668000,1807,668000
2020/12/16,673000,679000,668000,679000,1891,679000
2020/12/15,682000,683000,673000,673000,2031,673000
2020/12/14,682000,687000,674000,684000,1513,684000
2020/12/11,665000,677000,662000,675000,1910,675000
2020/12/10,668000,669000,657000,664000,1768,664000
2020/12/9,670000,673000,661000,672000,1629,672000
2020/12/8,661000,673000,658000,670000,1232,670000
2020/12/7,665000,670000,658000,661000,2018,661000
2020/12/4,652000,672000,649000,662000,1955,662000
2020/12/3,653000,656000,647000,648000,976,648000
2020/12/2,656000,661000,651000,656000,1102,656000
2020/12/1,662000,670000,652000,653000,1898,653000
2020/11/30,664000,670000,646000,662000,3048,662000
2020/11/27,659000,672000,649000,672000,1776,672000
2020/11/26,654000,666000,649000,666000,1134,666000
2020/11/25,663000,666000,657000,657000,942,657000
2020/11/24,649000,661000,646000,657000,1137,657000
2020/11/20,644000,651000,640000,651000,1030,651000
2020/11/19,640000,645000,636000,642000,705,642000
2020/11/18,644000,648000,641000,642000,1024,642000
2020/11/17,637000,643000,632000,642000,909,642000
2020/11/16,638000,645000,635000,636000,785,636000
2020/11/13,633000,641000,631000,635000,960,635000
2020/11/12,645000,646000,633000,637000,1302,637000
2020/11/11,636000,648000,633000,642000,2022,642000
2020/11/10,638000,647000,631000,633000,1967,633000
2020/11/9,625000,632000,622000,631000,843,631000
2020/11/6,621000,631000,617000,629000,1267,629000
2020/11/5,611000,628000,603000,628000,1725,628000
2020/11/4,609000,617000,602000,613000,1180,613000
2020/11/2,598000,602000,592000,601000,1342,601000
2020/10/30,611000,613000,598000,604000,1871,604000
2020/10/29,590000,615000,586000,612000,2348,612000
2020/10/28,619000,621000,605000,609000,3114,609000
2020/10/27,622000,628000,615000,622000,1361,622000
2020/10/26,630000,632000,622000,622000,1620,622000
2020/10/23,624000,635000,622000,633000,1043,633000
2020/10/22,630000,633000,624000,631000,1209,631000
2020/10/21,624000,634000,624000,628000,804,628000
2020/10/20,636000,640000,624000,624000,1420,624000
2020/10/19,635000,642000,631000,640000,1470,640000
2020/10/16,638000,644000,635000,637000,1778,637000
2020/10/15,639000,649000,638000,640000,1433,640000
2020/10/14,640000,643000,637000,639000,817,639000
2020/10/13,639000,646000,634000,644000,992,644000
2020/10/12,632000,642000,631000,638000,718,638000
2020/10/9,634000,639000,631000,634000,906,634000
2020/10/8,632000,639000,632000,634000,1035,634000
2020/10/7,637000,644000,630000,631000,1364,631000
2020/10/6,631000,643000,630000,640000,1133,640000
2020/10/5,627000,636000,625000,633000,900,633000
2020/10/2,627000,638000,624000,626000,1567,626000
2020/9/30,645000,645000,629000,629000,2425,629000
2020/9/29,629000,646000,624000,641000,1420,641000
2020/9/28,615000,629000,609000,629000,1252,629000
2020/9/25,606000,620000,601000,618000,1806,618000
2020/9/24,601000,607000,593000,602000,1367,602000
2020/9/23,599000,608000,597000,600000,2558,600000
2020/9/18,625000,631000,605000,605000,4944,605000
2020/9/17,611000,628000,611000,620000,1844,620000
2020/9/16,610000,619000,603000,614000,1235,614000
2020/9/15,606000,613000,600000,609000,1893,609000
2020/9/14,607000,610000,594000,601000,1748,601000
2020/9/11,606000,614000,605000,607000,2261,607000
2020/9/10,628000,628000,610000,614000,2145,614000
2020/9/9,612000,630000,610000,620000,1879,620000
2020/9/8,620000,631000,618000,622000,1685,622000
2020/9/7,620000,623000,610000,614000,1475,614000
2020/9/4,612000,621000,610000,618000,990,618000
2020/9/3,607000,620000,604000,617000,957,617000
2020/9/2,609000,611000,594000,607000,1261,607000
2020/9/1,630000,631000,605000,605000,2113,605000
2020/8/31,613000,630000,612000,629000,2053,629000
2020/8/28,595000,610000,595000,608000,2041,608000
2020/8/27,600000,603000,586000,597000,1769,597000
2020/8/26,604000,605000,596000,600000,1051,600000
2020/8/25,593000,606000,593000,605000,1477,605000
2020/8/24,602000,605000,592000,597000,1486,597000
2020/8/21,592000,607000,590000,603000,1870,603000
2020/8/20,578000,592000,577000,592000,1402,592000
2020/8/19,588000,593000,582000,582000,1058,582000
2020/8/18,580000,594000,579000,590000,1147,590000
2020/8/17,584000,584000,577000,579000,783,579000
2020/8/14,598000,598000,586000,588000,753,588000
2020/8/13,584000,599000,579000,595000,2028,595000
2020/8/12,558000,579000,557000,578000,1943,578000
2020/8/11,558000,567000,553000,555000,1962,555000
2020/8/7,579000,579000,557000,558000,1793,558000
2020/8/6,586000,589000,574000,575000,1868,575000
2020/8/5,587000,589000,578000,586000,1434,586000
2020/8/4,583000,590000,580000,587000,1375,587000
2020/8/3,578000,590000,576000,582000,1692,582000
2020/7/31,595000,595000,567000,578000,3009,578000
2020/7/30,595000,598000,588000,591000,1371,591000
2020/7/29,607000,607000,593000,599000,2078,599000
2020/7/28,608000,608000,598000,606000,989,606000
2020/7/27,605000,605000,595000,604000,2393,604000
2020/7/22,612000,617000,606000,610000,2336,610000
2020/7/21,605000,609000,600000,605000,1745,605000
2020/7/20,603000,604000,587000,604000,1527,604000
2020/7/17,627000,627000,594000,595000,2396,595000
2020/7/16,619000,638000,614000,622000,3939,622000
2020/7/15,605000,620000,599000,620000,2840,620000
2020/7/14,605000,612000,601000,606000,2546,606000
2020/7/13,599000,607000,597000,605000,2247,605000
2020/7/10,601000,605000,595000,598000,2980,598000
2020/7/9,600000,609000,594000,601000,2628,601000
2020/7/8,598000,609000,598000,602000,2160,602000
2020/7/7,610000,613000,594000,604000,1611,604000
2020/7/6,609000,621000,606000,613000,2124,613000
2020/7/3,614000,620000,605000,606000,1219,606000
2020/7/2,604000,619000,603000,617000,1719,617000
2020/7/1,606000,607000,599000,600000,1415,600000
2020/6/30,615000,616000,597000,601000,2440,601000
2020/6/29,609000,623000,609000,611000,2581,611000
2020/6/26,608000,615000,604000,615000,2129,615000
2020/6/25,613000,613000,601000,605000,1643,605000
2020/6/24,596000,620000,588000,620000,2594,620000
2020/6/23,610000,618000,597000,603000,1557,603000
2020/6/22,619000,625000,607000,607000,1264,607000
2020/6/19,620000,625000,606000,614000,1551,614000
2020/6/18,623000,625000,607000,620000,952,620000
2020/6/17,623000,627000,612000,622000,857,622000
2020/6/16,616000,641000,615000,623000,2342,623000
2020/6/15,603000,613000,580000,580000,1613,580000
2020/6/12,623000,623000,590000,612000,4854,612000
2020/6/11,637000,643000,621000,621000,1481,621000
2020/6/10,637000,646000,630000,646000,1642,646000
2020/6/9,631000,645000,629000,641000,2114,641000
2020/6/8,620000,635000,616000,630000,2186,630000
2020/6/5,613000,621000,607000,620000,1891,620000
2020/6/4,633000,643000,612000,612000,1650,612000
2020/6/3,622000,635000,613000,633000,2413,633000
