日付,始値,高値,安値,終値,出来高,調整後終値
2022/1/28,120700,123100,120100,122700,3916,122700
2022/1/27,115800,116600,113500,115600,1334,115600
2022/1/26,114200,116300,113900,115700,829,115700
2022/1/25,114200,114200,112600,113600,1521,113600
2022/1/24,112500,114200,111300,114200,1387,114200
2022/1/21,111000,113400,108300,112300,2620,112300
2022/1/20,113600,115100,111100,111200,2565,111200
2022/1/19,116900,117300,112700,113600,1895,113600
2022/1/18,119000,119400,117700,117800,878,117800
2022/1/17,118600,119600,118600,119000,1249,119000
2022/1/14,118900,119100,118000,118700,792,118700
2022/1/13,119700,119700,118200,118200,1867,118200
2022/1/12,117100,118700,117100,118200,646,118200
2022/1/11,116400,117600,116400,117500,695,117500
2022/1/7,116600,116900,115900,116100,732,116100
2022/1/6,116000,117500,115200,116900,620,116900
2022/1/5,118500,118900,116400,116400,706,116400
2022/1/4,117600,118400,117000,117600,642,117600
2021/12/30,117300,117500,116700,116800,283,116800
2021/12/29,115600,117500,115600,117100,378,117100
2021/12/28,114700,116200,114600,116200,651,116200
2021/12/27,115300,115300,114500,114800,263,114800
2021/12/24,115500,116200,115400,115400,370,115400
2021/12/23,114400,115700,114400,115600,270,115600
2021/12/22,115000,115200,114200,114300,501,114300
2021/12/21,113000,115300,112500,115200,1155,115200
2021/12/20,114900,114900,112000,112400,1009,112400
2021/12/17,114500,115100,113600,115100,2296,115100
2021/12/16,114500,115300,114400,114800,346,114800
2021/12/15,114200,114500,113400,114500,275,114500
2021/12/14,115200,115200,112800,113500,753,113500
2021/12/13,116700,117700,115200,115200,1462,115200
2021/12/10,116700,116700,115200,116400,673,116400
2021/12/9,115500,116800,114800,116800,660,116800
2021/12/8,114500,115400,114000,115400,602,115400
2021/12/7,114800,114800,114000,114200,597,114200
2021/12/6,115000,115000,113000,113600,592,113600
2021/12/3,112900,114200,112700,113000,645,113000
2021/12/2,112900,113300,111700,112100,931,112100
2021/12/1,112300,113700,111400,112300,1327,112300
2021/11/30,112900,115100,111000,111000,1078,111000
2021/11/29,114300,114300,111100,112000,1465,112000
2021/11/26,116000,116100,113800,114800,987,114800
2021/11/25,115500,116700,115500,115700,362,115700
2021/11/24,114900,115700,114700,115500,295,115500
2021/11/22,115000,115400,114400,114900,243,114900
2021/11/19,115000,115000,114100,114600,506,114600
