日付,始値,高値,安値,終値,出来高,調整後終値
2022/1/28,164000,166600,162900,165700,3263,165700
2022/1/27,161700,165200,159800,165200,4840,165200
2022/1/26,163200,163200,160200,162200,4333,162200
2022/1/25,163200,164000,160600,162200,5748,162200
2022/1/24,163600,166000,162100,164500,5831,164500
2022/1/21,159900,164300,156800,163100,9227,163100
2022/1/20,165600,167100,160500,160800,11321,160800
2022/1/19,173100,173100,164500,165600,8019,165600
2022/1/18,172400,173300,171000,171200,3197,171200
2022/1/17,171600,173500,171600,172800,2909,172800
2022/1/14,172000,172200,170700,171400,3609,171400
2022/1/13,172800,172800,171200,172200,3555,172200
2022/1/12,170400,171700,169800,171000,3131,171000
2022/1/11,170400,171300,168800,170900,2642,170900
2022/1/7,171500,171900,168900,169400,3299,169400
2022/1/6,170800,172400,169600,172100,2480,172100
2022/1/5,174100,174200,170700,170800,3449,170800
2022/1/4,173700,174700,172700,174500,3051,174500
2021/12/30,173400,173600,172200,173100,1710,173100
2021/12/29,171400,173400,171300,173100,1779,173100
2021/12/28,169600,171400,169300,171300,2466,171300
2021/12/27,170800,170800,168400,169000,1313,169000
2021/12/24,170500,170800,169100,169700,1526,169700
2021/12/23,169100,169800,168400,169500,1326,169500
2021/12/22,171000,171100,169000,169000,1796,169000
2021/12/21,168300,171500,167900,171100,3361,171100
2021/12/20,169200,170400,167800,168100,3427,168100
2021/12/17,168300,172100,167800,170500,7675,170500
2021/12/16,169500,170000,168300,168900,1879,168900
2021/12/15,168600,169500,168000,169500,1765,169500
2021/12/14,170000,170600,168400,168600,2795,168600
2021/12/13,172200,172200,169500,170000,1947,170000
2021/12/10,173500,173500,170500,171800,5272,171800
2021/12/9,172200,173400,170800,173000,4496,173000
2021/12/8,169400,171800,168900,171800,3307,171800
2021/12/7,167800,169900,167800,169500,2485,169500
2021/12/6,168200,169700,167500,168100,2277,168100
2021/12/3,169000,171400,168200,169000,3742,169000
2021/12/2,169600,171700,167500,167600,4931,167600
2021/12/1,168900,171200,168500,169500,5548,169500
2021/11/30,170300,173500,166700,166700,8355,166700
2021/11/29,169600,170700,166900,167900,4643,167900
2021/11/26,172300,173000,170000,172000,2981,172000
2021/11/25,172200,173500,172200,172300,1640,172300
2021/11/24,170400,173300,170000,172600,2385,172600
2021/11/22,170700,172100,170600,170700,1543,170700
2021/11/19,170100,170900,169600,170400,2192,170400
2021/11/18,172000,172500,170600,170600,2055,170600
2021/11/17,172100,173100,171600,172000,1931,172000
2021/11/16,172500,173600,171700,173300,1819,173300
