日付,始値,高値,安値,終値,出来高,調整後終値
2021/9/22,342500,342500,337000,338000,3786,338000
2021/9/21,348000,349500,344500,345000,1669,345000
2021/9/17,345500,351500,345000,351000,2686,351000
2021/9/16,349500,353000,344000,347000,2158,347000
2021/9/15,355500,357500,351500,351500,1699,351500
2021/9/14,350000,354500,350000,354000,1133,354000
2021/9/13,354000,354500,350500,353000,1240,353000
2021/9/10,356000,356000,352000,352000,2077,352000
2021/9/9,354000,356000,351000,351500,2040,351500
2021/9/8,348000,352000,348000,352000,1875,352000
2021/9/7,349000,351000,348000,349500,1921,349500
2021/9/6,350000,353000,349000,350500,1530,350500
2021/9/3,350000,352000,346500,349500,2628,349500
2021/9/2,353500,356000,352500,354500,1934,354500
2021/9/1,349500,354500,349500,349500,2032,349500
2021/8/31,358500,359000,352500,353000,3611,353000
2021/8/30,353500,358500,351500,358500,2832,358500
2021/8/27,353000,359000,351000,358500,2992,358500
2021/8/26,344000,350500,344000,350500,2806,350500
2021/8/25,346000,348000,344000,344000,2090,344000
2021/8/24,346000,349000,344500,344500,2499,344500
2021/8/23,348000,351500,344500,345000,2445,345000
2021/8/20,346500,350000,346000,348000,1721,348000
2021/8/19,347000,352000,347000,348000,1671,348000
2021/8/18,344000,350500,344000,350000,995,350000
2021/8/17,347000,349500,345500,345500,987,345500
2021/8/16,351500,352000,347000,348000,922,348000
2021/8/13,345500,350000,345500,346500,1369,346500
2021/8/12,342500,348500,342500,347500,1541,347500
2021/8/11,343000,347000,342500,342500,1402,342500
2021/8/10,353000,353000,345000,345000,1187,345000
2021/8/6,350500,352500,346000,346500,1995,346500
2021/8/5,348000,354000,347500,353500,3504,353500
2021/8/4,344500,349000,343500,347000,1374,347000
2021/8/3,344500,346000,343500,344500,2257,344500
2021/8/2,350500,352000,344500,344500,1951,344500
2021/7/30,359000,359500,350000,350500,3509,350500
2021/7/29,369500,369500,359500,359500,5021,359500
2021/7/28,373000,377000,371500,375500,2630,375500
2021/7/27,375500,376000,372500,375000,1816,375000
2021/7/26,377500,378500,371500,374500,1655,374500
2021/7/21,371500,376500,371000,374000,1739,374000
2021/7/20,372000,376000,368500,373500,2442,373500
2021/7/19,374500,375500,367000,370000,1811,370000
2021/7/16,372000,377000,371000,374500,1543,374500
2021/7/15,379000,379500,371500,372500,1830,372500
2021/7/14,378500,379500,375000,379000,1531,379000
2021/7/13,381500,383500,378000,378000,1929,378000
2021/7/12,374500,379000,373500,378000,2371,378000
2021/7/9,379000,380500,369500,372500,4850,372500
2021/7/8,365000,377000,364000,375500,3525,375500
2021/7/7,359500,363000,356500,361500,2765,361500
2021/7/6,356500,360000,355000,358000,2085,358000
2021/7/5,350500,357500,350000,357000,1224,357000
2021/7/2,351500,352000,350000,350500,1687,350500
2021/7/1,352000,353500,347500,348000,2396,348000
2021/6/30,350500,354500,350000,350000,1640,350000
2021/6/29,347500,351000,347000,351000,1393,351000
2021/6/28,349000,349500,344000,346000,1734,346000
2021/6/25,347000,351500,347000,348500,1813,348500
2021/6/24,344000,346500,342500,345500,1238,345500
2021/6/23,344000,348500,341500,343000,1670,343000
2021/6/22,343000,347500,341000,343500,1811,343500
2021/6/21,339000,345000,339000,341500,1632,341500
2021/6/18,342000,347500,339000,340000,6541,340000
2021/6/17,349000,351000,342500,342500,3365,342500
2021/6/16,352000,355000,349000,349000,3056,349000
2021/6/15,356000,358000,353000,353500,2060,353500
2021/6/14,356500,359000,355000,355500,1505,355500
2021/6/11,356500,361000,355500,356000,3367,356000
2021/6/10,356000,359000,356000,357000,1401,357000
2021/6/9,355000,359500,354500,356500,1538,356500
2021/6/8,352000,360500,352000,355500,1988,355500
2021/6/7,350500,353000,349000,352000,1256,352000
2021/6/4,347000,350000,347000,349000,1275,349000
2021/6/3,342000,350000,342000,348000,2196,348000
2021/6/2,340000,344000,339000,342500,1854,342500
2021/6/1,338000,338500,335000,337500,1432,337500
2021/5/31,337000,339500,336000,339000,1185,339000
2021/5/28,338500,339500,335000,338000,2143,338000
2021/5/27,340000,341000,338000,339500,2509,339500
2021/5/26,340000,341500,339000,339000,1512,339000
2021/5/25,339500,341500,338000,340000,1854,340000
2021/5/24,339000,340500,336500,339500,2151,339500
2021/5/21,342000,342500,339000,339000,883,339000
2021/5/20,342500,347500,337500,342500,2773,342500
2021/5/19,338500,345500,337500,344000,1910,344000
2021/5/18,341000,341500,335500,338000,2360,338000
2021/5/17,345000,346000,341000,341500,2287,341500
2021/5/14,342500,350500,341000,341500,3047,341500
2021/5/13,346000,347500,341000,342000,1530,342000
2021/5/12,353000,353000,346500,347000,2299,347000
2021/5/11,349500,355500,349500,353000,1997,353000
2021/5/10,349500,353000,348000,350000,2282,350000
2021/5/7,353000,353500,348500,349500,2155,349500
2021/5/6,357000,359000,351000,353500,1909,353500
2021/4/30,349000,351500,348000,350000,1353,350000
2021/4/28,346500,349500,345000,347000,1465,347000
2021/4/27,348000,349000,345500,347500,1295,347500
2021/4/26,351500,352000,346500,346500,1714,346500
2021/4/23,348000,351000,346000,350000,2020,350000
2021/4/22,348500,348500,344000,347500,1886,347500
2021/4/21,342500,344500,338500,343000,1584,343000
2021/4/20,343500,344500,338500,340000,2231,340000
2021/4/19,341000,343500,339500,340500,1662,340500
2021/4/16,337000,341000,337000,340500,2248,340500
2021/4/15,338000,340500,334500,334500,1609,334500
2021/4/14,337500,339500,334500,336000,1842,336000
2021/4/13,335000,337500,333000,337000,1181,337000
2021/4/12,338000,338500,333500,336000,900,336000
2021/4/9,333500,337500,333000,337000,1571,337000
2021/4/8,337000,338500,333500,335500,1576,335500
2021/4/7,333500,338500,332500,336000,1749,336000
2021/4/6,332500,336000,331500,334000,1155,334000
2021/4/5,333000,337000,331500,334500,1154,334500
2021/4/2,336500,338500,332500,334500,1478,334500
2021/4/1,341000,341000,333000,336000,3630,336000
2021/3/31,336000,343000,334000,337500,2368,337500
2021/3/30,334000,337500,332500,336000,1506,336000
2021/3/29,339000,339500,332500,335000,2156,335000
2021/3/26,331500,334500,330500,333000,1491,333000
2021/3/25,333000,335500,331000,332000,1663,332000
2021/3/24,334500,335000,328500,330000,1663,330000
2021/3/23,329000,333500,327500,327500,1767,327500
2021/3/22,324000,329000,323500,326500,1540,326500
2021/3/19,331000,335000,322500,323500,7009,323500
2021/3/18,334000,337000,331500,333500,2346,333500
2021/3/17,332000,339500,330000,336500,2728,336500
2021/3/16,326000,332500,325500,329000,2536,329000
