日付,始値,高値,安値,終値,出来高,調整後終値
2021/9/22,196300,197000,193100,193900,6065,193900
2021/9/21,196300,196600,194000,194600,5935,194600
2021/9/17,197700,200100,195600,198800,8432,198800
2021/9/16,195100,196000,194000,195600,4600,195600
2021/9/15,199400,199900,195300,195900,4358,195900
2021/9/14,197900,200900,197900,199300,4686,199300
2021/9/13,197000,199500,197000,198900,4734,198900
2021/9/10,199200,199200,196400,197300,5260,197300
2021/9/9,198300,200000,196900,197800,3039,197800
2021/9/8,195300,198000,195000,198000,4710,198000
2021/9/7,199500,199500,196300,196400,3702,196400
2021/9/6,196500,200700,196500,199500,4380,199500
2021/9/3,194800,198600,193600,196400,6329,196400
2021/9/2,192300,196100,192300,195100,5670,195100
2021/9/1,190600,193800,190600,192500,5074,192500
2021/8/31,195000,195300,191300,192000,11349,192000
2021/8/30,191700,195000,191700,194400,8676,194400
2021/8/27,191100,197900,190900,197700,10501,197700
2021/8/26,191000,191900,187500,190600,9104,190600
2021/8/25,193000,193800,190600,191000,6419,191000
2021/8/24,193700,195500,192700,192700,8443,192700
2021/8/23,195600,197400,194200,194600,8518,194600
2021/8/20,194500,196200,193700,195300,4926,195300
2021/8/19,195000,196200,194600,195000,3175,195000
2021/8/18,195000,195800,193500,195200,6576,195200
2021/8/17,196800,197100,195200,195300,5278,195300
2021/8/16,196600,197200,195500,196800,3345,196800
2021/8/13,197000,198100,196400,196600,4491,196600
2021/8/12,198500,198800,195700,197000,7211,197000
2021/8/11,199200,200600,198500,199100,5262,199100
2021/8/10,204000,205100,198700,198900,8008,198900
2021/8/6,205100,207400,203100,203500,5333,203500
2021/8/5,202700,207800,202400,207400,8314,207400
2021/8/4,200200,203100,199300,202700,4792,202700
2021/8/3,198500,201100,198100,200500,3176,200500
2021/8/2,201000,202000,197800,197800,6320,197800
2021/7/30,199200,201900,198900,201000,6155,201000
2021/7/29,197500,199900,196100,199000,7581,199000
2021/7/28,195000,198200,195000,198200,5715,198200
2021/7/27,195200,196100,194400,196000,3176,196000
2021/7/26,196700,197100,193900,194500,3787,194500
2021/7/21,195500,196600,194600,195500,5330,195500
2021/7/20,195300,196800,194000,195200,4206,195200
2021/7/19,197700,198400,195700,196200,4585,196200
2021/7/16,197200,198400,196600,197700,3912,197700
2021/7/15,199200,200500,196500,197000,6586,197000
2021/7/14,197100,197900,196200,197400,6714,197400
2021/7/13,196000,197300,195600,196700,6263,196700
2021/7/12,195000,195500,193500,195300,5824,195300
2021/7/9,198000,198100,193300,193800,14262,193800
2021/7/8,192800,194300,192000,194000,7647,194000
2021/7/7,190000,193000,189800,192000,7920,192000
2021/7/6,188500,190000,187300,188900,7188,188900
2021/7/5,187400,189000,187000,188500,4339,188500
2021/7/2,187000,187400,186200,187300,2779,187300
2021/7/1,187500,188100,185300,185500,5647,185500
2021/6/30,187200,188400,186500,187600,6074,187600
2021/6/29,185500,187200,185000,187100,6272,187100
2021/6/28,184900,186100,183400,185500,6748,185500
2021/6/25,182800,185200,182300,184400,4052,184400
2021/6/24,183000,183400,182300,183300,3475,183300
2021/6/23,182100,183800,181400,181700,4240,181700
2021/6/22,180600,182600,180200,181700,4667,181700
2021/6/21,179300,183100,179000,180500,5761,180500
2021/6/18,179500,181700,178900,179200,28222,179200
2021/6/17,183000,183800,179900,180000,9472,180000
2021/6/16,182400,182500,181400,181800,8067,181800
2021/6/15,183300,183900,181100,181300,4789,181300
2021/6/14,182500,183000,181500,182000,2859,182000
2021/6/11,181500,182000,179800,180600,8567,180600
2021/6/10,180900,182300,180300,180700,6011,180700
2021/6/9,180800,182100,180000,180200,8487,180200
2021/6/8,178700,180800,178400,180500,6922,180500
2021/6/7,177400,178900,177000,178700,4083,178700
2021/6/4,176800,178300,176700,177400,4037,177400
2021/6/3,177200,178800,176700,178300,5108,178300
2021/6/2,178800,179000,176600,178000,6179,178000
2021/6/1,178000,178300,176400,177100,3756,177100
2021/5/31,178300,179000,177500,178500,2743,178500
2021/5/28,177700,178600,177000,178100,4307,178100
2021/5/27,176800,179000,174400,178100,7514,178100
2021/5/26,176500,177100,174500,176500,4274,176500
2021/5/25,174100,175900,174000,175900,3172,175900
2021/5/24,173500,174400,173200,173800,5214,173800
2021/5/21,173200,174400,172300,172400,3692,172400
2021/5/20,173700,174600,171400,173600,5962,173600
2021/5/19,172300,173700,171400,173500,5398,173500
2021/5/18,171000,173200,170700,173100,3546,173100
2021/5/17,171300,173500,170800,171000,6030,171000
2021/5/14,170900,173800,170100,170800,8167,170800
2021/5/13,171600,172000,168400,170900,6719,170900
2021/5/12,174700,174700,171700,173500,6497,173500
2021/5/11,173600,174400,172300,173700,5747,173700
2021/5/10,174700,175700,173400,174700,6913,174700
2021/5/7,177500,177800,174000,174700,7441,174700
2021/5/6,178000,178900,176900,177500,8214,177500
2021/4/30,176100,178400,175700,177500,8344,177500
2021/4/28,176800,178600,176000,176700,27144,176700
2021/4/27,176600,180000,176200,178500,41543,178500
2021/4/26,176600,177800,175700,176600,14972,176600
2021/4/23,175400,178000,174800,176600,11155,176600
2021/4/22,172500,176500,171600,176000,27259,176000
2021/4/21,174000,174100,171500,172000,8320,172000
2021/4/20,174100,175100,171700,174300,6822,174300
2021/4/19,173800,174800,172500,173600,5633,173600
2021/4/16,171000,174100,170300,174000,7318,174000
2021/4/15,170700,172900,168800,169600,6248,169600
2021/4/14,168800,170700,168400,169900,4703,169900
2021/4/13,166600,168000,166200,167200,3087,167200
2021/4/12,171200,171200,166500,167300,3009,167300
2021/4/9,169600,170800,168700,169500,3807,169500
2021/4/8,168200,168900,167100,167500,5943,167500
2021/4/7,166300,168000,166300,166700,4695,166700
2021/4/6,168800,169700,166000,166300,3898,166300
2021/4/5,167700,170900,167700,170100,4002,170100
2021/4/2,166500,168300,165200,167600,3099,167600
2021/4/1,167600,169600,164400,166300,6005,166300
2021/3/31,166500,170900,165700,167800,6225,167800
2021/3/30,165800,168000,164700,165800,3328,165800
2021/3/29,167800,168100,164900,166400,4580,166400
2021/3/26,167300,169500,164500,168700,3368,168700
2021/3/25,166800,166900,163700,163700,3923,163700
2021/3/24,165400,167300,164400,165500,4441,165500
2021/3/23,162400,166000,162400,164100,2981,164100
2021/3/22,163500,164500,161200,162100,3424,162100
2021/3/19,160800,165700,160700,164300,17536,164300
2021/3/18,160300,161100,158300,160700,4337,160700
2021/3/17,160600,161800,159200,160300,5046,160300
2021/3/16,160100,163200,160000,160400,7492,160400
2021/3/15,158200,160400,157100,159600,9137,159600
2021/3/12,154000,157100,151700,156000,10671,156000
2021/3/11,148200,150500,147600,150100,4808,150100
2021/3/10,148400,149200,148000,148000,7187,148000
2021/3/9,153200,153400,147600,148400,14935,148400
2021/3/8,150600,154400,150500,152200,6433,152200
2021/3/5,152000,153800,150700,153500,9267,153500
2021/3/4,153500,154900,152400,153900,9094,153900
2021/3/3,159600,160000,155100,156800,6484,156800
2021/3/2,160500,163100,158300,158700,7153,158700
2021/3/1,160700,163200,160000,160000,5431,160000
2021/2/26,163900,163900,158800,160700,8832,160700
2021/2/25,165100,165500,163000,164600,6312,164600
2021/2/24,168100,169800,167700,168000,9402,168000
2021/2/22,165400,168500,164200,167200,4413,167200
2021/2/19,163100,165900,163100,165400,3774,165400
2021/2/18,164200,165200,163000,163800,6830,163800
2021/2/17,168400,169700,164200,164700,8450,164700
2021/2/16,166200,170000,166000,168400,5703,168400
2021/2/15,164500,166400,164000,165900,3040,165900
2021/2/12,163000,165500,162500,165000,5069,165000
2021/2/10,163300,165000,162700,163000,4410,163000
2021/2/9,164000,164800,162700,162700,7692,162700
2021/2/8,162500,164800,162300,164800,5450,164800
2021/2/5,162100,163000,161400,162500,6403,162500
2021/2/4,163500,165100,162000,162300,6629,162300
2021/2/3,162700,165000,162100,163800,4954,163800
2021/2/2,163400,165800,162500,163000,4897,163000
2021/2/1,163700,165400,162800,164000,4094,164000
2021/1/29,163700,166600,161300,164200,9931,164200
2021/1/28,162800,165400,162600,164600,3839,164600
2021/1/27,162300,164100,161800,164100,4756,164100
2021/1/26,164100,165300,161700,162200,6032,162200
2021/1/25,165100,166300,163200,164200,6226,164200
2021/1/22,164500,165700,163600,164600,3325,164600
2021/1/21,169000,169400,164900,164900,3347,164900
2021/1/20,167900,169800,165800,165800,4609,165800
2021/1/19,166500,169000,166300,167700,5788,167700
2021/1/18,165600,167600,165200,167100,3778,167100
2021/1/15,163200,167400,163200,165300,4556,165300
2021/1/14,164600,165900,162000,163500,6192,163500
2021/1/13,169100,169100,163600,164600,5624,164600
2021/1/12,171200,172000,167300,169300,5426,169300
2021/1/8,170900,172800,170300,172300,4581,172300
2021/1/7,167800,171500,167700,171000,4137,171000
2021/1/6,169500,173500,167600,167600,7968,167600
2021/1/5,168900,169800,166300,169000,4783,169000
2021/1/4,166900,167800,163500,166800,4504,166800
2020/12/30,163100,166700,162300,166400,3657,166400
2020/12/29,160300,163100,159400,163100,2518,163100
2020/12/28,157800,162000,157800,162000,3481,162000
2020/12/25,161200,162000,158700,158700,3860,158700
2020/12/24,160900,162100,159200,160700,2817,160700
2020/12/23,159900,162500,159700,161600,4322,161600
2020/12/22,157600,159500,156900,159000,3927,159000
2020/12/21,156500,157900,155400,157400,3584,157400
2020/12/18,155900,156000,153500,154600,20153,154600
2020/12/17,157100,157600,155800,156500,4455,156500
2020/12/16,155900,156800,155200,156800,4632,156800
2020/12/15,157000,159000,156100,156600,4714,156600
2020/12/14,156700,158000,155100,156900,3772,156900
2020/12/11,153100,156500,152700,156000,6533,156000
2020/12/10,157300,157300,153500,153500,5201,153500
2020/12/9,156700,158400,155700,157400,7075,157400
2020/12/8,158100,158200,155300,155700,3589,155700
2020/12/7,157500,158200,155100,156400,7348,156400
2020/12/4,151100,157900,150800,157500,8774,157500
2020/12/3,150000,152400,148900,151100,8824,151100
2020/12/2,153000,153200,150200,150400,8392,150400
2020/12/1,156200,156700,152700,153200,8267,153200
2020/11/30,156100,156800,153100,156200,9679,156200
2020/11/27,152800,155400,152800,155400,5188,155400
2020/11/26,153500,154200,151800,154000,4919,154000
2020/11/25,156200,157000,153000,154700,5209,154700
2020/11/24,159500,160100,156600,157500,4642,157500
2020/11/20,160900,160900,157900,158600,4108,158600
2020/11/19,156600,157800,155500,157500,4375,157500
2020/11/18,156500,158000,155100,155900,4438,155900
2020/11/17,159100,159200,156100,157400,5990,157400
2020/11/16,160900,162100,159400,159900,4926,159900
2020/11/13,160500,162700,160000,161600,3361,161600
2020/11/12,161700,163400,160400,160600,7547,160600
2020/11/11,162800,165500,160400,163100,7650,163100
2020/11/10,166400,166800,160500,161500,8859,161500
2020/11/9,166300,169800,165600,168800,5094,168800
2020/11/6,165300,166300,163500,165500,6926,165500
2020/11/5,165300,168700,163900,168700,5536,168700
2020/11/4,162800,165500,161300,164100,5671,164100
2020/11/2,162700,163600,161400,163500,3587,163500
2020/10/30,163300,164600,161100,162600,5547,162600
2020/10/29,157500,162900,156800,162800,4358,162800
2020/10/28,160800,162100,159500,159500,4736,159500
2020/10/27,161100,164800,159800,160600,6127,160600
2020/10/26,164000,164200,161100,161400,7702,161400
2020/10/23,162500,165300,161500,164200,5655,164200
2020/10/22,162800,164000,162300,163700,4239,163700
2020/10/21,164800,166200,162700,163100,6902,163100
2020/10/20,164900,166500,163500,164800,4780,164800
2020/10/19,166400,167400,163100,165800,7745,165800
2020/10/16,168400,168400,165500,166600,7221,166600
