日付,始値,高値,安値,終値,出来高,調整後終値
2022/10/5,202500,203400,200700,200900,2861,200900
2022/10/4,201900,202900,201300,202500,3667,202500
2022/10/3,198000,200100,195400,199300,3632,199300
2022/9/30,196800,198200,194300,197100,4239,197100
2022/9/29,197700,199100,196200,197000,2814,197000
2022/9/28,195800,196700,192300,194300,5057,194300
2022/9/27,200200,202000,195800,196000,4777,196000
2022/9/26,199000,200800,198300,198900,3901,198900
2022/9/22,196700,199800,195200,199000,2717,199000
2022/9/21,197100,197700,195500,196700,2246,196700
2022/9/20,200100,200700,197000,197600,2380,197600
2022/9/16,198700,200400,198300,199800,5731,199800
2022/9/15,199900,200100,198000,199400,1582,199400
2022/9/14,198600,199600,197900,198600,1170,198600
2022/9/13,200000,200500,198400,200100,1655,200100
2022/9/12,199300,199800,198500,199300,909,199300
2022/9/9,198500,200000,197500,198500,2125,198500
2022/9/8,198300,198800,197400,197500,1498,197500
2022/9/7,197500,198800,196800,198400,1245,198400
2022/9/6,197000,198200,196800,197900,849,197900
2022/9/5,196900,198200,196300,196800,1295,196800
2022/9/2,199000,199000,196800,196800,1291,196800
2022/9/1,198500,198500,195900,196900,1418,196900
2022/8/31,198700,199500,197100,198500,2361,198500
2022/8/30,197900,199300,197700,199300,1373,199300
2022/8/29,197100,197900,195600,197700,1698,197700
2022/8/26,197200,197600,196500,197600,1425,197600
2022/8/25,196200,196800,195400,196100,1971,196100
2022/8/24,196000,196400,194500,194800,1699,194800
2022/8/23,195400,196200,194600,195200,1691,195200
2022/8/22,197000,197000,195100,195400,1577,195400
2022/8/19,195800,197800,195000,197200,2015,197200
2022/8/18,195100,195800,193900,195200,1652,195200
2022/8/17,196500,196800,195100,195800,1236,195800
2022/8/16,195900,196400,195300,196400,1616,196400
2022/8/15,193700,196100,193300,196100,1749,196100
2022/8/12,194900,195100,192900,193400,1764,193400
2022/8/10,195000,195000,193300,194000,1333,194000
2022/8/9,195300,195800,193900,195000,2454,195000
2022/8/8,195600,195800,193700,195300,1675,195300
2022/8/5,193900,194800,192800,194700,1454,194700
2022/8/4,194300,195200,193200,194400,2166,194400
2022/8/3,195000,195600,191000,193000,2951,193000
2022/8/2,195900,195900,193300,193800,2319,193800
2022/8/1,195000,195500,193100,195000,2353,195000
2022/7/29,191100,194600,190300,194600,4461,194600
2022/7/28,191200,191200,189500,190500,3140,190500
2022/7/27,195300,196000,194400,194900,5111,194900
2022/7/26,198100,198300,194600,195700,3106,195700
2022/7/25,195900,198300,195900,197700,2974,197700
2022/7/22,195100,196300,194900,196300,1627,196300
2022/7/21,193600,196000,193500,195800,2783,195800
2022/7/20,194700,194900,192600,194200,3170,194200
2022/7/19,193500,195300,193200,194400,2447,194400
2022/7/15,192000,192800,191100,191200,1885,191200
2022/7/14,192200,193200,191100,192500,1354,192500
2022/7/13,194500,194800,193000,193400,2058,193400
2022/7/12,194400,194500,192400,194200,2226,194200
2022/7/11,193000,195500,193000,194300,1238,194300
2022/7/8,193200,194400,191700,191900,1927,191900
2022/7/7,192900,194400,192400,193200,2282,193200
2022/7/6,193900,195000,191200,191900,2993,191900
2022/7/5,195800,196000,193900,195300,2213,195300
2022/7/4,196000,198000,192800,195400,2283,195400
2022/7/1,198600,198600,192700,193900,2349,193900
2022/6/30,198200,199100,197500,198800,3312,198800
2022/6/29,196600,199100,195800,199000,4004,199000
2022/6/28,192800,197000,192800,197000,3133,197000
2022/6/27,191000,193600,190500,192700,2415,192700
2022/6/24,189200,191000,188600,190000,2602,190000
2022/6/23,189300,192400,187900,188400,3793,188400
2022/6/22,190300,191100,187100,187200,3727,187200
2022/6/21,188900,191000,188400,189300,2525,189300
2022/6/20,186500,189100,186000,187800,2878,187800
2022/6/17,185400,189500,184300,184500,6447,184500
2022/6/16,186300,191000,185700,188300,2906,188300
2022/6/15,189100,191500,183200,183800,4614,183800
2022/6/14,193100,193100,188500,189100,3991,189100
2022/6/13,194200,194300,192500,193200,2029,193200
2022/6/10,195500,195500,194100,194300,2594,194300
2022/6/9,194400,195600,193500,195400,2405,195400
2022/6/8,194100,194400,193200,194400,1721,194400
2022/6/7,193000,194600,193000,194200,1608,194200
2022/6/6,193800,194500,192300,193000,1655,193000
2022/6/3,193300,194100,192000,193700,2059,193700
2022/6/2,192600,193200,191500,193200,1623,193200
2022/6/1,190700,192800,190400,192400,2264,192400
2022/5/31,189900,192400,189500,192000,4548,192000
2022/5/30,189400,189800,188100,189500,1547,189500
2022/5/27,188200,188800,184500,187400,4739,187400
2022/5/26,188300,189200,187600,188200,1485,188200
2022/5/25,187300,189200,186800,188700,1826,188700
2022/5/24,188000,188000,185300,186100,1280,186100
2022/5/23,186800,188500,186600,187500,1585,187500
2022/5/20,187800,188500,186200,186800,1688,186800
2022/5/19,187100,188700,186600,187800,1279,187800
2022/5/18,185900,188600,185200,188000,1698,188000
2022/5/17,186500,186700,184500,185900,2251,185900
2022/5/16,186400,188100,184200,185400,2339,185400
2022/5/13,183900,186600,182500,185400,3678,185400
2022/5/12,181800,185000,181800,182900,3541,182900
2022/5/11,182600,185700,181600,183100,4898,183100
2022/5/10,183600,185300,181700,183200,3737,183200
2022/5/9,183900,186200,183000,183900,2581,183900
2022/5/6,185400,185600,183600,185000,2201,185000
2022/5/2,182400,187300,182100,185300,3724,185300
2022/4/28,183800,185600,182700,182800,4153,182800
2022/4/27,182500,185300,182100,183000,2909,183000
2022/4/26,184400,185100,181700,182400,4837,182400
2022/4/25,183900,185500,182600,183200,2465,183200
2022/4/22,185400,186600,183300,185500,3069,185500
2022/4/21,184100,186900,184100,185500,2744,185500
2022/4/20,189600,190600,183500,184000,3786,184000
2022/4/19,188700,189300,186000,188100,3656,188100
2022/4/18,190900,191100,188300,189700,1133,189700
2022/4/15,191400,191900,189700,190700,1545,190700
2022/4/14,190700,192200,189000,191300,1493,191300
2022/4/13,188800,191400,188800,190700,2553,190700
2022/4/12,190200,191800,188700,188900,2863,188900
2022/4/11,188200,190600,187800,189800,1626,189800
2022/4/8,193400,194400,188200,188500,3889,188500
2022/4/7,193500,193600,190000,191900,2519,191900
2022/4/6,196900,196900,193600,194400,1996,194400
2022/4/5,195500,197100,193800,196900,2389,196900
2022/4/4,200000,200000,191100,195400,3070,195400
2022/4/1,198100,198400,193300,197500,3896,197500
2022/3/31,195800,199000,194800,197700,2111,197700
2022/3/30,200700,200900,191800,194900,2523,194900
2022/3/29,194300,198300,194200,198000,2581,198000
2022/3/28,192400,194200,190800,193600,1904,193600
2022/3/25,192900,192900,189900,191100,3017,191100
2022/3/24,190000,193500,188200,192100,3656,192100
2022/3/23,191000,191300,186600,189800,2161,189800
2022/3/22,184900,191100,182800,190200,3984,190200
2022/3/18,184100,186200,182300,184500,4580,184500
2022/3/17,182300,184500,182000,184400,1256,184400
2022/3/16,180000,182300,178000,181200,2192,181200
2022/3/15,179000,181400,177700,178800,1946,178800
2022/3/14,180000,183300,179500,180100,1864,180100
2022/3/11,185400,185700,180100,180300,4472,180300
2022/3/10,177700,182600,177700,181400,1821,181400
2022/3/9,178800,181700,176400,177000,2502,177000
2022/3/8,181000,181300,178000,178800,1913,178800
2022/3/7,182700,183000,179700,181000,2128,181000
2022/3/4,183400,184500,181000,182700,1505,182700
2022/3/3,183600,183600,181500,182900,1343,182900
2022/3/2,181500,183700,180300,182800,1112,182800
2022/3/1,180300,183800,179900,181600,1940,181600
2022/2/28,177600,180800,176600,180600,2177,180600
2022/2/25,178800,180400,177300,179400,1851,179400
2022/2/24,178800,182300,176800,180300,3524,180300
2022/2/22,180900,181500,176600,178500,2175,178500
2022/2/21,181700,184000,181500,182900,871,182900
2022/2/18,183200,183500,180600,182400,1309,182400
2022/2/17,182100,185300,181100,184800,1505,184800
2022/2/16,179000,182600,178800,182100,1453,182100
2022/2/15,182000,183500,177800,178700,3234,178700
2022/2/14,182200,184100,180200,182200,1942,182200
2022/2/10,181700,185800,181200,185700,3262,185700
2022/2/9,179200,182800,177400,181700,2079,181700
2022/2/8,181700,183100,178800,179100,1583,179100
2022/2/7,183500,184300,180500,181800,1101,181800
2022/2/4,185000,186200,183000,183100,1155,183100
2022/2/3,183800,186800,182800,185000,1541,185000
2022/2/2,182200,184400,181100,183000,1390,183000
2022/2/1,187200,187300,181000,182200,3030,182200
2022/1/31,184700,186800,183400,185300,3326,185300
2022/1/28,182100,184700,180300,184600,2854,184600
2022/1/27,184700,187200,180200,187200,5836,187200
2022/1/26,182000,185900,179700,184600,2903,184600
2022/1/25,183400,184000,179200,181200,3097,181200
2022/1/24,181500,184500,180500,183200,3599,183200
2022/1/21,176300,182400,171800,181100,6018,181100
2022/1/20,184900,185500,177800,177800,6187,177800
2022/1/19,191500,191500,184000,184900,3964,184900
2022/1/18,194500,195000,191100,192100,1310,192100
2022/1/17,194700,195800,193800,194700,1477,194700
2022/1/14,195300,196000,194200,194700,2200,194700
2022/1/13,194900,196000,194000,194800,1282,194800
2022/1/12,195300,195900,194100,194800,1906,194800
2022/1/11,195700,196800,192900,195700,1578,195700
2022/1/7,196700,197500,194300,195700,2197,195700
2022/1/6,195700,197200,194800,195900,1659,195900
2022/1/5,200200,200200,196100,196300,2392,196300
2022/1/4,198800,200800,197100,200000,1596,200000
2021/12/30,199300,199500,197800,198000,1234,198000
2021/12/29,196600,199300,195300,199300,1275,199300
2021/12/28,194900,197700,194500,197100,1077,197100
2021/12/27,196700,196700,193900,193900,1424,193900
2021/12/24,196500,197900,195600,197000,1103,197000
2021/12/23,195600,196100,194100,195300,1176,195300
2021/12/22,196800,196900,193800,194700,2863,194700
2021/12/21,195600,197900,194500,196800,2118,196800
2021/12/20,195800,196300,193400,193400,2380,193400
2021/12/17,194500,197600,193300,197500,4494,197500
2021/12/16,196300,196300,194200,194600,1431,194600
2021/12/15,194400,195200,192400,194800,1577,194800
2021/12/14,195500,196800,192900,194500,1636,194500
2021/12/13,197100,197400,195400,196300,1957,196300
2021/12/10,196500,197100,193900,197100,5648,197100
2021/12/9,193100,195200,192400,194400,4164,194400
2021/12/8,193500,194300,192600,194300,2855,194300
