日付,始値,高値,安値,終値,出来高,調整後終値
2022/1/28,66700,66700,66200,66500,54,66500
2022/1/27,66200,66500,65200,65700,112,65700
2022/1/26,65800,66800,65800,66200,49,66200
2022/1/25,66500,66600,66000,66300,70,66300
2022/1/24,66300,66900,66300,66800,39,66800
2022/1/21,66200,66900,65200,66500,286,66500
2022/1/20,66200,67500,66200,67400,103,67400
2022/1/19,67700,67700,66200,66200,206,66200
2022/1/18,69000,69000,67100,67700,199,67700
2022/1/17,68600,69500,68500,68500,342,68500
2022/1/14,68400,68700,68400,68700,35,68700
2022/1/13,68400,68500,68200,68300,43,68300
2022/1/12,68900,68900,68000,68300,99,68300
2022/1/11,68100,68800,68100,68200,82,68200
2022/1/7,67900,69100,67800,69100,274,69100
2022/1/6,68100,68100,67800,67900,69,67900
2022/1/5,68100,68300,68000,68100,107,68100
2022/1/4,67700,68000,67700,68000,71,68000
2021/12/30,67200,67500,66900,67500,108,67500
2021/12/29,67000,67300,66900,67300,66,67300
2021/12/28,67300,67400,67100,67200,80,67200
2021/12/27,67500,67500,67300,67400,109,67400
2021/12/24,67500,67500,67300,67500,210,67500
2021/12/23,67400,67600,67400,67400,24,67400
2021/12/22,67700,67800,67400,67400,61,67400
2021/12/21,67800,67800,67500,67600,24,67600
2021/12/20,68000,68000,67400,67600,54,67600
2021/12/17,67800,68000,67600,68000,63,68000
2021/12/16,68400,68400,67600,67700,82,67700
2021/12/15,67100,67900,67100,67700,68,67700
2021/12/14,67700,68300,67500,67600,154,67600
2021/12/13,67500,68000,67500,67600,97,67600
2021/12/10,67100,67700,67000,67500,199,67500
2021/12/9,66700,67000,66700,66800,61,66800
2021/12/8,66700,66700,66100,66600,122,66600
2021/12/7,66500,66600,66400,66600,35,66600
2021/12/6,66200,66800,66200,66400,135,66400
2021/12/3,66500,67200,66500,66900,143,66900
2021/12/2,66500,67200,66400,66500,193,66500
2021/12/1,67000,67200,66800,67000,98,67000
2021/11/30,67100,67300,67100,67100,91,67100
2021/11/29,67500,67500,67100,67100,118,67100
2021/11/26,67900,68200,67100,67500,229,67500
2021/11/25,67400,67800,67300,67300,156,67300
2021/11/24,67400,67600,67200,67300,188,67300
2021/11/22,67300,67600,67300,67400,100,67400
2021/11/19,67800,67800,67500,67500,98,67500
2021/11/18,68200,68200,67400,67600,128,67600
2021/11/17,67300,67500,67300,67400,63,67400
2021/11/16,67400,67500,67300,67300,76,67300
2021/11/15,67200,67600,67200,67600,74,67600
2021/11/12,68300,68700,67000,67600,194,67600
2021/11/11,67700,68200,67700,67800,90,67800
2021/11/10,67800,67900,67300,67700,123,67700
2021/11/9,67400,67800,67300,67600,110,67600
2021/11/8,67500,67600,67200,67400,97,67400
2021/11/5,67500,67700,67000,67200,91,67200
2021/11/4,67400,67400,66800,67400,203,67400
2021/11/2,66900,67100,66600,66800,111,66800
2021/11/1,67000,67200,66600,66700,211,66700
2021/10/29,66600,67000,66300,66700,123,66700
2021/10/28,66900,66900,66300,66800,90,66800
