日付,始値,高値,安値,終値,出来高,調整後終値
2021/8/27,622000,640000,620000,640000,2097,640000
2021/8/26,613000,622000,608000,622000,2191,622000
2021/8/25,616000,620000,609000,613000,1218,613000
2021/8/24,625000,628000,615000,616000,1301,616000
2021/8/23,627000,631000,620000,621000,1787,621000
2021/8/20,623000,633000,623000,632000,1276,632000
2021/8/19,622000,627000,622000,627000,842,627000
2021/8/18,618000,627000,617000,625000,1236,625000
2021/8/17,626000,631000,623000,623000,1141,623000
2021/8/16,630000,633000,625000,630000,943,630000
2021/8/13,622000,628000,622000,627000,793,627000
2021/8/12,622000,627000,616000,622000,1308,622000
2021/8/11,626000,633000,622000,625000,1202,625000
2021/8/10,637000,638000,625000,625000,1926,625000
2021/8/6,634000,641000,628000,638000,3111,638000
2021/8/5,617000,635000,616000,635000,2561,635000
2021/8/4,605000,620000,605000,618000,1335,618000
2021/8/3,608000,613000,605000,606000,1063,606000
2021/8/2,617000,617000,608000,609000,1663,609000
2021/7/30,618000,622000,613000,614000,1982,614000
2021/7/29,618000,619000,604000,619000,7594,619000
2021/7/28,622000,627000,618000,627000,3708,627000
2021/7/27,608000,620000,607000,618000,2112,618000
2021/7/26,614000,615000,605000,609000,1916,609000
2021/7/21,600000,611000,600000,607000,1769,607000
2021/7/20,594000,602000,590000,601000,1978,601000
2021/7/19,602000,602000,594000,594000,1683,594000
2021/7/16,597000,602000,595000,601000,1911,601000
2021/7/15,600000,603000,595000,595000,1103,595000
2021/7/14,603000,604000,600000,600000,931,600000
2021/7/13,600000,609000,600000,603000,2056,603000
2021/7/12,596000,600000,593000,597000,1277,597000
2021/7/9,599000,603000,590000,599000,2658,599000
2021/7/8,602000,603000,597000,601000,1692,601000
2021/7/7,601000,606000,599000,602000,2750,602000
2021/7/6,597000,604000,595000,601000,1967,601000
2021/7/5,589000,599000,588000,597000,1372,597000
2021/7/2,589000,592000,587000,591000,1462,591000
2021/7/1,593000,593000,582000,582000,3376,582000
2021/6/30,599000,600000,591000,592000,2115,592000
2021/6/29,590000,606000,584000,606000,7884,606000
2021/6/28,584000,587000,581000,587000,1483,587000
2021/6/25,582000,585000,580000,584000,1541,584000
2021/6/24,583000,583000,577000,579000,1149,579000
2021/6/23,584000,584000,577000,580000,1842,580000
2021/6/22,578000,586000,575000,577000,2271,577000
2021/6/21,576000,580000,570000,578000,1728,578000
2021/6/18,577000,582000,572000,574000,6531,574000
2021/6/17,586000,587000,577000,577000,1897,577000
2021/6/16,588000,593000,586000,586000,1930,586000
2021/6/15,593000,595000,587000,591000,1556,591000
2021/6/14,592000,597000,590000,593000,1506,593000
2021/6/11,589000,592000,586000,589000,2639,589000
2021/6/10,586000,593000,586000,587000,1966,587000
2021/6/9,584000,589000,580000,584000,1872,584000
2021/6/8,572000,582000,571000,581000,3349,581000
2021/6/7,561000,573000,561000,573000,1358,573000
2021/6/4,560000,566000,558000,564000,1218,564000
2021/6/3,566000,569000,560000,567000,1768,567000
2021/6/2,566000,571000,565000,569000,1620,569000
2021/6/1,561000,564000,559000,564000,932,564000
2021/5/31,565000,565000,559000,562000,806,562000
2021/5/28,565000,566000,560000,564000,1600,564000
2021/5/27,562000,570000,558000,570000,2917,570000
2021/5/26,561000,569000,555000,565000,1477,565000
2021/5/25,557000,563000,556000,563000,828,563000
2021/5/24,555000,557000,552000,557000,849,557000
2021/5/21,562000,562000,554000,556000,1070,556000
2021/5/20,558000,565000,555000,564000,1535,564000
2021/5/19,553000,562000,550000,561000,1345,561000
2021/5/18,546000,552000,544000,552000,901,552000
2021/5/17,551000,554000,543000,546000,1543,546000
2021/5/14,541000,553000,541000,542000,2524,542000
2021/5/13,548000,552000,540000,540000,1651,540000
2021/5/12,549000,554000,542000,551000,1857,551000
2021/5/11,555000,561000,550000,554000,2197,554000
2021/5/10,555000,560000,550000,555000,1551,555000
2021/5/7,561000,563000,557000,560000,1367,560000
2021/5/6,575000,578000,560000,564000,2249,564000
2021/4/30,569000,572000,560000,566000,2083,566000
2021/4/28,566000,570000,563000,566000,1712,566000
2021/4/27,571000,572000,566000,568000,1616,568000
2021/4/26,572000,572000,565000,566000,2075,566000
2021/4/23,561000,565000,558000,564000,2289,564000
2021/4/22,559000,561000,556000,559000,1544,559000
2021/4/21,551000,561000,551000,556000,2822,556000
2021/4/20,552000,557000,550000,554000,1642,554000
2021/4/19,552000,558000,551000,552000,1208,552000
2021/4/16,547000,553000,544000,552000,1856,552000
2021/4/15,553000,555000,549000,549000,2265,549000
2021/4/14,544000,553000,544000,549000,2676,549000
2021/4/13,545000,547000,542000,544000,1176,544000
2021/4/12,551000,552000,543000,548000,1245,548000
2021/4/9,547000,552000,546000,549000,1873,549000
2021/4/8,544000,552000,543000,545000,1701,545000
2021/4/7,552000,556000,544000,544000,2840,544000
2021/4/6,553000,556000,548000,548000,2013,548000
2021/4/5,556000,559000,552000,556000,1235,556000
2021/4/2,551000,557000,544000,556000,2371,556000
2021/4/1,552000,552000,543000,548000,3387,548000
2021/3/31,545000,557000,544000,547000,3489,547000
2021/3/30,540000,549000,539000,544000,1842,544000
2021/3/29,536000,541000,534000,536000,2357,536000
2021/3/26,534000,539000,531000,538000,1222,538000
2021/3/25,534000,539000,530000,531000,1534,531000
2021/3/24,532000,537000,531000,537000,1209,537000
2021/3/23,529000,540000,529000,532000,1572,532000
2021/3/22,528000,531000,523000,526000,1453,526000
2021/3/19,530000,541000,526000,531000,11270,531000
2021/3/18,529000,533000,523000,531000,2693,531000
2021/3/17,525000,531000,523000,529000,2011,529000
2021/3/16,520000,531000,517000,521000,3717,521000
2021/3/15,506000,515000,500000,512000,4412,512000
2021/3/12,488000,499000,481500,499000,4022,499000
2021/3/11,470500,483000,469500,481000,2275,481000
2021/3/10,474000,476000,465500,468500,2242,468500
2021/3/9,479000,479000,464000,467000,3211,467000
2021/3/8,484500,487500,472000,472500,2848,472500
2021/3/5,497000,500000,481000,486000,3165,486000
2021/3/4,500000,504000,495000,502000,2387,502000
2021/3/3,513000,513000,499000,504000,1914,504000
2021/3/2,519000,524000,506000,510000,3496,510000
2021/3/1,516000,524000,516000,517000,1596,517000
2021/2/26,520000,521000,512000,519000,2775,519000
2021/2/25,522000,526000,515000,523000,1989,523000
2021/2/24,530000,538000,520000,525000,3169,525000
2021/2/22,526000,529000,520000,525000,2115,525000
2021/2/19,519000,531000,519000,525000,1928,525000
2021/2/18,517000,521000,513000,517000,1951,517000
2021/2/17,532000,532000,511000,516000,2973,516000
2021/2/16,514000,533000,513000,532000,2776,532000
2021/2/15,512000,516000,509000,514000,1378,514000
2021/2/12,508000,514000,507000,512000,2430,512000
2021/2/10,515000,518000,504000,506000,3634,506000
2021/2/9,508000,516000,506000,513000,2255,513000
2021/2/8,507000,513000,506000,511000,2120,511000
2021/2/5,509000,510000,504000,507000,2359,507000
2021/2/4,518000,526000,508000,510000,2221,510000
2021/2/3,521000,527000,516000,518000,1653,518000
2021/2/2,525000,527000,519000,520000,1254,520000
2021/2/1,522000,527000,518000,522000,1040,522000
2021/1/29,526000,531000,521000,524000,2490,524000
2021/1/28,522000,526000,516000,526000,1544,526000
2021/1/27,528000,530000,524000,528000,2242,528000
2021/1/26,529000,532000,524000,524000,1350,524000
2021/1/25,531000,540000,525000,530000,2323,530000
2021/1/22,521000,529000,521000,527000,1797,527000
2021/1/21,519000,524000,518000,519000,1132,519000
2021/1/20,521000,525000,517000,517000,2336,517000
2021/1/19,518000,520000,513000,518000,1341,518000
2021/1/18,510000,519000,510000,517000,1406,517000
2021/1/15,511000,515000,510000,510000,1668,510000
2021/1/14,512000,520000,507000,513000,2323,513000
2021/1/13,516000,516000,512000,513000,1655,513000
2021/1/12,518000,518000,512000,516000,1725,516000
2021/1/8,521000,522000,515000,520000,907,520000
2021/1/7,511000,521000,509000,521000,1418,521000
2021/1/6,518000,526000,511000,511000,2050,511000
2021/1/5,517000,525000,515000,524000,1512,524000
2021/1/4,520000,529000,518000,521000,1730,521000
2020/12/30,521000,523000,517000,523000,934,523000
2020/12/29,508000,521000,507000,521000,1195,521000
2020/12/28,506000,513000,506000,513000,1114,513000
2020/12/25,513000,516000,505000,505000,1106,505000
2020/12/24,513000,515000,509000,514000,946,514000
2020/12/23,510000,514000,505000,513000,1272,513000
2020/12/22,509000,515000,505000,509000,1151,509000
2020/12/21,508000,514000,506000,510000,2582,510000
2020/12/18,508000,509000,499500,504000,8183,504000
2020/12/17,512000,516000,508000,511000,1570,511000
2020/12/16,498500,513000,498500,513000,2350,513000
2020/12/15,499500,507000,497500,501000,1975,501000
2020/12/14,494500,500000,492000,500000,1721,500000
2020/12/11,486500,494500,486500,494500,2954,494500
2020/12/10,486500,493000,481500,487500,2359,487500
2020/12/9,489500,494000,488000,492500,1862,492500
