日付,始値,高値,安値,終値,出来高,調整後終値
2021/9/22,219900,222100,218100,218900,3432,218900
2021/9/21,223600,223900,218900,219400,2593,219400
2021/9/17,224700,226100,223900,226100,2903,226100
2021/9/16,224100,225500,222600,224300,2039,224300
2021/9/15,228500,230400,224500,225400,2361,225400
2021/9/14,225600,229400,225600,228300,1443,228300
2021/9/13,229500,230000,226300,227600,1664,227600
2021/9/10,230000,230700,228300,228400,1933,228400
2021/9/9,230000,231000,229000,229900,1346,229900
2021/9/8,226900,230000,226900,230000,2219,230000
2021/9/7,229600,230300,226900,227300,2157,227300
2021/9/6,231000,232500,229700,230800,1751,230800
2021/9/3,233800,233900,229100,230600,2231,230600
2021/9/2,233600,235500,232100,234500,1280,234500
2021/9/1,234600,236100,231600,232200,2763,232200
2021/8/31,239600,240500,235400,236200,2514,236200
2021/8/30,234000,239600,233400,239000,3060,239000
2021/8/27,231000,237200,230400,236600,3674,236600
2021/8/26,226500,230700,226500,230500,2998,230500
2021/8/25,228700,229700,226300,227500,2090,227500
2021/8/24,231200,233800,228500,229000,2456,229000
2021/8/23,233700,235100,230000,231100,3020,231100
2021/8/20,234800,236700,233100,235100,1459,235100
2021/8/19,235400,237400,234500,235200,1428,235200
2021/8/18,234200,236800,234100,236100,1206,236100
2021/8/17,233600,234700,232900,233000,1034,233000
2021/8/16,233800,235100,232600,233600,1146,233600
2021/8/13,234100,235900,233500,234300,1268,234300
2021/8/12,230800,234300,230800,233700,1568,233700
2021/8/11,231500,233900,229800,230800,1411,230800
2021/8/10,235700,235800,230700,231300,2076,231300
2021/8/6,237600,238800,233400,233500,2094,233500
2021/8/5,235500,239900,234900,238900,2595,238900
2021/8/4,233000,235400,232300,234600,1564,234600
2021/8/3,232000,234400,231600,233900,1693,233900
2021/8/2,236100,237100,231700,232200,2757,232200
2021/7/30,238500,239100,236300,237300,3346,237300
2021/7/29,241000,241000,236700,238400,4703,238400
2021/7/28,243500,244700,242400,244600,4968,244600
2021/7/27,242100,244100,240900,243400,2451,243400
2021/7/26,243000,243700,240600,241200,2596,241200
2021/7/21,242200,244700,241700,242800,2283,242800
2021/7/20,240600,243300,239300,242600,3189,242600
2021/7/19,244200,244700,241300,241700,3106,241700
2021/7/16,243000,246300,243000,244800,1448,244800
2021/7/15,243800,244700,242400,242900,2502,242900
2021/7/14,241000,244900,240700,244800,2634,244800
2021/7/13,242000,244600,240700,241900,4307,241900
2021/7/12,242600,244000,240500,240800,4196,240800
2021/7/9,243500,244700,239700,242100,5891,242100
2021/7/8,242100,246200,241800,244700,3655,244700
2021/7/7,239800,243700,239300,240900,3655,240900
2021/7/6,237700,241300,236800,239900,3487,239900
2021/7/5,236500,238400,235800,238400,2133,238400
2021/7/2,237900,238400,235200,236500,2542,236500
2021/7/1,239900,241200,236300,236700,2992,236700
2021/6/30,239800,241000,238700,240100,2129,240100
2021/6/29,237000,239800,236800,239800,1774,239800
2021/6/28,237000,237800,236000,237700,2025,237700
2021/6/25,235700,236500,235600,236400,1628,236400
