日付,始値,高値,安値,終値,出来高,調整後終値
2022/1/28,315000,316500,306500,313000,2441,313000
2022/1/27,315000,319000,305000,318500,5756,318500
2022/1/26,310000,315000,308500,312500,2107,312500
2022/1/25,311500,315500,308500,310500,3259,310500
2022/1/24,310500,313000,304500,310500,3214,310500
2022/1/21,299500,314500,292800,313000,5358,313000
2022/1/20,313000,314500,301500,301500,6125,301500
2022/1/19,327000,327500,311500,313000,3345,313000
2022/1/18,329000,332500,326000,327500,1519,327500
2022/1/17,333000,335500,329500,330500,1375,330500
2022/1/14,340500,340500,335000,335000,1990,335000
2022/1/13,343500,347500,339000,341000,1951,341000
2022/1/12,342000,346500,341500,342000,1374,342000
2022/1/11,351000,351000,342000,343500,1570,343500
2022/1/7,349500,355000,347000,349500,2063,349500
2022/1/6,351500,353500,348500,351500,1687,351500
2022/1/5,360500,360500,351500,352000,2638,352000
2022/1/4,360000,362500,356000,358500,1521,358500
2021/12/30,356000,358500,354500,356500,958,356500
2021/12/29,356500,359500,354500,355000,1795,355000
2021/12/28,349500,356000,349000,355500,925,355500
2021/12/27,349500,350000,347500,348500,481,348500
2021/12/24,351000,351000,348500,349000,936,349000
2021/12/23,347000,350000,346000,347500,684,347500
2021/12/22,350000,350500,346500,347000,1437,347000
2021/12/21,343500,349500,341000,349500,1593,349500
2021/12/20,345500,349500,343500,343500,2274,343500
2021/12/17,338500,350500,337000,350500,5059,350500
2021/12/16,339000,342000,336500,339500,1205,339500
2021/12/15,337000,337000,333000,336500,1155,336500
2021/12/14,336500,339000,333500,339000,1650,339000
2021/12/13,338500,340500,334500,335500,1386,335500
2021/12/10,343000,343000,332000,339000,3997,339000
2021/12/9,333500,338000,330500,336000,3311,336000
2021/12/8,332000,334500,328500,334500,2307,334500
2021/12/7,323500,327500,323500,326000,1030,326000
2021/12/6,328000,329000,323000,325500,1315,325500
2021/12/3,324000,330000,324000,328500,2246,328500
2021/12/2,326000,328000,321000,321000,2817,321000
2021/12/1,321000,329500,320000,325000,3518,325000
2021/11/30,333500,341000,314000,314000,4755,314000
2021/11/29,334500,336500,329000,332000,2474,332000
2021/11/26,333500,335000,328000,333000,1554,333000
2021/11/25,331000,335500,331000,333500,724,333500
2021/11/24,330500,332500,328000,331000,907,331000
2021/11/22,333500,335000,331000,331000,1054,331000
2021/11/19,331000,333000,329500,331500,976,331500
2021/11/18,330000,332000,329000,331500,940,331500
2021/11/17,326500,332000,326000,327000,784,327000
2021/11/16,329000,331500,328000,331000,612,331000
2021/11/15,330000,332500,327500,328500,731,328500
2021/11/12,331000,333000,328500,330000,787,330000
2021/11/11,331000,333000,330000,333000,598,333000
2021/11/10,332000,332000,329000,331000,1146,331000
2021/11/9,334500,337500,332000,333000,1274,333000
2021/11/8,335000,339500,334000,335500,2073,335500
2021/11/5,337500,341000,336000,337500,1085,337500
2021/11/4,338000,340000,335500,337000,2105,337000
2021/11/2,336500,338500,333000,336500,1480,336500
2021/11/1,341500,343000,339000,339000,1002,339000
2021/10/29,339500,342000,337000,340500,1224,340500
2021/10/28,337500,339500,334500,339500,1041,339500
2021/10/27,337000,339000,336500,339000,897,339000
2021/10/26,339000,339000,333500,334500,616,334500
2021/10/25,335000,339000,335000,337000,755,337000
2021/10/22,335500,337000,332000,336500,1172,336500
2021/10/21,339000,339000,334000,335500,874,335500
2021/10/20,338000,341500,337000,337500,1002,337500
2021/10/19,342000,343500,337500,342500,1774,342500
2021/10/18,340500,340500,331500,339500,2329,339500
2021/10/15,338500,340500,334000,340000,1555,340000
2021/10/14,337500,338500,332500,334000,2156,334000
2021/10/13,334000,337500,333000,337500,2171,337500
2021/10/12,331000,334000,330500,332500,1063,332500
2021/10/11,328000,331000,324000,331000,1629,331000
2021/10/8,328500,329500,324000,324000,1043,324000
2021/10/7,324000,329500,322000,329000,2022,329000
2021/10/6,330500,331000,320500,325000,3411,325000
2021/10/5,326500,327500,316500,324000,2583,324000
2021/10/4,328500,331000,325000,326000,1780,326000
2021/10/1,335500,337000,324000,324500,2844,324500
2021/9/30,334000,336500,331000,331000,2284,331000
2021/9/29,340000,340000,329000,330500,1818,330500
2021/9/28,338500,339500,334000,339000,1403,339000
2021/9/27,336000,341000,335000,338500,1307,338500
2021/9/24,335500,338500,332500,332500,3155,332500
2021/9/22,345000,345000,339000,339500,2957,339500
2021/9/21,341500,344500,341500,342500,1655,342500
2021/9/17,348500,348500,342500,344500,4064,344500
2021/9/16,340500,343500,336000,342500,1951,342500
2021/9/15,346500,347000,342500,342500,1886,342500
2021/9/14,340000,346000,340000,344500,1111,344500
2021/9/13,343500,343500,340000,343000,1153,343000
2021/9/10,344000,345000,341000,345000,2015,345000
2021/9/9,342500,346500,339500,342000,1645,342000
2021/9/8,343000,345500,341500,345500,1705,345500
2021/9/7,345500,347500,343000,345500,1848,345500
2021/9/6,349500,351000,347500,349500,1055,349500
2021/9/3,349000,351500,346500,349500,1000,349500
2021/9/2,349500,353500,349500,351500,1068,351500
2021/9/1,351000,351500,347000,348500,1544,348500
2021/8/31,355000,356500,352000,353000,1459,353000
2021/8/30,350500,355500,346000,355500,2617,355500
2021/8/27,345000,351000,342000,350500,3317,350500
2021/8/26,337000,343500,335500,343500,2515,343500
2021/8/25,338500,340500,336500,338500,1383,338500
2021/8/24,338500,341500,336500,336500,2031,336500
2021/8/23,340000,344000,336000,337500,2578,337500
2021/8/20,344500,345000,338000,342000,1920,342000
2021/8/19,344000,345500,342500,345000,1196,345000
2021/8/18,340000,345500,340000,345500,1380,345500
2021/8/17,340500,343500,339500,340000,1188,340000
2021/8/16,340000,342500,337500,340500,1321,340500
2021/8/13,337000,340500,336500,339500,1251,339500
2021/8/12,341500,342000,335500,337000,1647,337000
2021/8/11,342500,343500,340500,341000,928,341000
2021/8/10,344000,344500,338000,338000,1731,338000
2021/8/6,345000,346000,338000,340000,1613,340000
