日付,始値,高値,安値,終値,出来高,調整後終値
2022/10/5,159400,160500,156700,157600,4699,157600
2022/10/4,158400,159300,157800,159300,3659,159300
2022/10/3,156300,157900,155300,157600,4782,157600
2022/9/30,154300,156800,153900,156000,7176,156000
2022/9/29,155400,157700,154900,155900,4637,155900
2022/9/28,156200,157300,151700,152600,8699,152600
2022/9/27,159700,160300,156000,156200,7760,156200
2022/9/26,160100,160900,158900,158900,4574,158900
2022/9/22,159100,160400,158500,160200,2648,160200
2022/9/21,159800,160200,158800,159300,3042,159300
2022/9/20,160200,160900,158800,159600,4076,159600
2022/9/16,157100,160100,157100,160000,7410,160000
2022/9/15,157500,158000,156100,157600,4472,157600
2022/9/14,158500,158800,157700,157900,2909,157900
2022/9/13,160000,160300,159200,159900,3927,159900
2022/9/12,160000,160400,159400,160300,2871,160300
2022/9/9,158700,160800,158500,160000,5600,160000
2022/9/8,159100,159800,158700,158900,2677,158900
2022/9/7,158600,159200,158100,158700,3060,158700
2022/9/6,158700,159400,158100,158200,2212,158200
2022/9/5,156800,158600,156800,157900,2977,157900
2022/9/2,157000,157600,156500,156800,3467,156800
2022/9/1,157100,157100,155600,156600,3126,156600
2022/8/31,158000,158000,156400,157200,4380,157200
2022/8/30,156500,158000,156100,158000,2741,158000
2022/8/29,155800,156800,155400,156500,3172,156500
2022/8/26,155700,156800,155100,156300,1971,156300
2022/8/25,155500,155900,154700,155200,2700,155200
2022/8/24,155200,155200,153100,154300,4081,154300
2022/8/23,155000,155100,153700,153700,2065,153700
2022/8/22,156200,156200,154900,155100,2460,155100
2022/8/19,155600,156800,155200,156400,3505,156400
2022/8/18,153900,155800,153700,155400,4148,155400
2022/8/17,156200,156200,154600,154600,2972,154600
2022/8/16,154100,156100,153500,156100,5072,156100
2022/8/15,153100,154300,152500,154100,3546,154100
2022/8/12,152900,153500,152400,152600,3063,152600
2022/8/10,153000,153200,152200,152400,3002,152400
2022/8/9,154000,154100,152400,152500,3476,152500
2022/8/8,154300,154900,153400,154200,2827,154200
2022/8/5,154300,154400,153300,154300,3815,154300
2022/8/4,153200,154000,152600,153900,3883,153900
2022/8/3,154600,155100,151400,152600,4055,152600
2022/8/2,154100,154900,147100,154600,8281,154600
2022/8/1,155700,156200,153900,154400,4653,154400
2022/7/29,152400,156100,152200,156100,14504,156100
2022/7/28,151300,152200,150400,152200,29630,152200
2022/7/27,154900,155900,154000,155100,11945,155100
2022/7/26,154900,155100,154100,155000,6368,155000
2022/7/25,155800,155900,154200,154300,7018,154300
2022/7/22,155500,155600,154600,155600,5534,155600
2022/7/21,154700,155700,154000,155200,5944,155200
2022/7/20,154600,154600,153000,154300,6591,154300
2022/7/19,154200,154700,153300,154200,5318,154200
2022/7/15,153800,154700,152800,152800,5213,152800
2022/7/14,152900,153700,152200,153500,3517,153500
2022/7/13,151900,154000,151900,152900,3453,152900
2022/7/12,151400,152900,150700,152000,6776,152000
2022/7/11,150700,151400,150500,151300,3431,151300
2022/7/8,152100,152300,149800,149800,7142,149800
2022/7/7,152000,154700,152000,153700,5589,153700
2022/7/6,153300,153700,151800,151900,5045,151900
2022/7/5,153700,153700,152500,153600,4173,153600
2022/7/4,152500,153700,152200,153700,5038,153700
2022/7/1,153500,154300,150600,151900,4954,151900
2022/6/30,154300,154500,152500,153100,4642,153100
2022/6/29,153300,154700,153100,154400,5009,154400
2022/6/28,152900,153800,152200,153600,5165,153600
2022/6/27,150300,152900,150000,152600,3146,152600
2022/6/24,149400,150400,149200,150100,3698,150100
2022/6/23,148800,151000,148200,149500,6326,149500
2022/6/22,150200,150400,147300,148200,7476,148200
2022/6/21,150300,151400,148900,149500,5038,149500
2022/6/20,151300,151600,148900,150100,3917,150100
2022/6/17,146700,151500,146500,151000,7329,151000
2022/6/16,147300,150500,147300,149200,5463,149200
2022/6/15,149600,150600,145900,146100,7808,146100
2022/6/14,151900,152300,148700,149600,7816,149600
2022/6/13,152500,154000,152100,152700,4038,152700
2022/6/10,154100,154300,152900,153200,4630,153200
2022/6/9,154700,154800,153700,154400,2541,154400
2022/6/8,154000,154900,153400,154700,3103,154700
2022/6/7,154500,154500,153200,154000,2414,154000
2022/6/6,153500,154500,153100,154000,3172,154000
2022/6/3,153100,153700,152100,153200,2915,153200
2022/6/2,153300,153300,151500,152800,3492,152800
2022/6/1,153400,153900,152400,153400,2930,153400
2022/5/31,154400,154700,153400,154100,8439,154100
2022/5/30,152900,154500,152900,154300,3558,154300
2022/5/27,151600,153500,151000,152500,7183,152500
2022/5/26,150600,152100,150400,151800,3070,151800
2022/5/25,149700,151000,149700,150900,3874,150900
2022/5/24,150200,150600,148900,149700,3890,149700
2022/5/23,150100,151000,149700,149900,4384,149900
2022/5/20,151500,152200,150200,150400,3868,150400
2022/5/19,152300,152400,151000,151000,2866,151000
2022/5/18,152000,152400,150900,152400,3716,152400
2022/5/17,150400,151700,150000,151700,3205,151700
2022/5/16,150000,150900,148100,149100,4833,149100
2022/5/13,146900,149700,146600,149000,5380,149000
2022/5/12,146600,148200,145700,146600,4745,146600
2022/5/11,148500,150000,146300,147600,6347,147600
2022/5/10,149300,150800,147800,149600,5288,149600
2022/5/9,150100,150500,149100,149100,3843,149100
2022/5/6,150100,150800,149200,150800,3773,150800
2022/5/2,148700,150600,148100,149700,4017,149700
2022/4/28,149600,151700,149300,149500,5388,149500
2022/4/27,148000,150300,148000,149600,3101,149600
2022/4/26,149200,150500,148000,148200,5099,148200
2022/4/25,149200,149500,147700,149100,3298,149100
2022/4/22,149900,150300,148700,149300,3586,149300
2022/4/21,148300,151200,148300,149800,3793,149800
2022/4/20,148800,149500,147400,148000,3677,148000
2022/4/19,150200,150400,148700,148800,5055,148800
2022/4/18,150300,150800,149500,150800,1777,150800
2022/4/15,150600,151200,149700,150300,2381,150300
2022/4/14,149900,151200,149300,150900,2143,150900
2022/4/13,148700,150400,148700,149800,3608,149800
2022/4/12,151100,152000,149300,149400,2530,149400
2022/4/11,150900,151700,149600,151000,2142,151000
2022/4/8,150700,151400,148600,148600,4876,148600
2022/4/7,152000,152000,149000,150300,3504,150300
2022/4/6,151400,152400,151000,151800,2816,151800
2022/4/5,151600,152600,151200,151400,4236,151400
2022/4/4,154000,154000,149500,151600,5424,151600
2022/4/1,149300,151900,148900,151900,7208,151900
2022/3/31,149900,152200,149000,151000,4408,151000
2022/3/30,152000,152800,147400,149500,3905,149500
2022/3/29,150100,151300,149600,151000,4124,151000
2022/3/28,149400,150800,149000,150100,4205,150100
2022/3/25,149900,150000,148100,148600,3896,148600
2022/3/24,148400,149800,146400,149600,4855,149600
2022/3/23,150600,150600,147300,148700,3865,148700
2022/3/22,149000,150900,146000,150300,5299,150300
2022/3/18,144400,149100,143200,148700,8182,148700
2022/3/17,142200,144500,142100,143500,3919,143500
2022/3/16,141600,142900,140300,142500,5824,142500
2022/3/15,141500,143200,140200,140600,4461,140600
2022/3/14,144000,144600,142000,142000,2578,142000
2022/3/11,145100,146500,143400,143600,5838,143600
2022/3/10,143000,145200,143000,144500,4529,144500
2022/3/9,142000,143700,140600,140900,5957,140900
2022/3/8,142800,143800,141800,141900,4198,141900
2022/3/7,143700,144300,142500,143300,3562,143300
2022/3/4,145500,145900,143000,144000,3460,144000
2022/3/3,145100,145800,144500,145000,3648,145000
2022/3/2,143700,145100,142900,144300,3835,144300
2022/3/1,143600,144800,143100,143200,2945,143200
2022/2/28,142100,143100,140300,143100,4737,143100
2022/2/25,140600,141500,139400,140700,4318,140700
2022/2/24,142000,143800,139500,141800,8333,141800
2022/2/22,143300,143500,140700,142100,5545,142100
2022/2/21,145000,145200,143800,144400,1798,144400
2022/2/18,145500,145800,144000,145500,2126,145500
2022/2/17,144500,146600,144400,146400,3535,146400
2022/2/16,141500,145100,141500,144500,4385,144500
2022/2/15,144500,144500,141000,141300,6323,141300
2022/2/14,144800,146200,143600,144500,6404,144500
2022/2/10,146000,147600,145100,147200,6112,147200
2022/2/9,142700,147100,142200,146100,6943,146100
2022/2/8,147400,148100,144600,144600,5024,144600
2022/2/7,149000,149100,146600,147600,4317,147600
2022/2/4,150900,151400,148000,149000,5989,149000
2022/2/3,150000,151900,149300,150800,4490,150800
2022/2/2,147900,150000,146700,149100,4392,149100
2022/2/1,147800,149500,145800,146300,7229,146300
2022/1/31,144900,147400,144000,145900,7404,145900
2022/1/28,144200,144800,142300,144500,7209,144500
2022/1/27,144600,146800,142100,146800,15329,146800
2022/1/26,141600,145400,141100,144700,5328,144700
2022/1/25,143600,144100,140300,142000,7399,142000
2022/1/24,143500,145000,141700,143700,6863,143700
2022/1/21,141000,143800,137800,143500,13149,143500
2022/1/20,147300,147800,142300,142300,12115,142300
2022/1/19,154400,154600,147300,147300,9198,147300
2022/1/18,157500,157800,154300,154900,4306,154900
2022/1/17,159300,159900,157400,157900,3510,157900
2022/1/14,159200,160600,159200,160000,3909,160000
2022/1/13,159400,160400,159200,159200,3319,159200
2022/1/12,159500,160200,159400,159500,3686,159500
2022/1/11,161600,161800,159400,160000,3080,160000
2022/1/7,159200,160500,159000,159400,3571,159400
2022/1/6,160700,161000,159000,159900,3430,159900
2022/1/5,162700,162700,160800,160800,4942,160800
2022/1/4,163600,163700,160900,162300,3397,162300
2021/12/30,161200,161800,160400,161100,3289,161100
2021/12/29,159300,161300,159100,161300,3608,161300
2021/12/28,158400,159000,157300,159000,3241,159000
2021/12/27,158900,159000,157600,157600,2144,157600
2021/12/24,158400,159100,157800,158900,4728,158900
2021/12/23,155800,157700,155700,157500,3298,157500
2021/12/22,156300,156500,155300,155500,4324,155500
2021/12/21,155300,156700,154400,156100,4878,156100
2021/12/20,156300,156300,153600,153800,5434,153800
2021/12/17,152700,156700,152400,156300,15381,156300
2021/12/16,153300,153300,152200,152400,2773,152400
2021/12/15,152000,153100,151600,153100,2666,153100
2021/12/14,153100,153700,151200,152200,5578,152200
2021/12/13,156400,156400,153100,153100,4741,153100
2021/12/10,156300,157100,155700,156900,6648,156900
2021/12/9,155500,156700,155000,156500,6089,156500
2021/12/8,155000,156100,154000,155000,5333,155000
2021/12/7,152500,154700,152500,154500,2633,154500
2021/12/6,154100,154600,152000,152200,4399,152200
2021/12/3,154300,155800,152500,153800,8592,153800
2021/12/2,154100,155700,152700,152700,9693,152700
2021/12/1,155000,156700,153800,155200,12452,155200
2021/11/30,154800,156400,152000,152000,11925,152000
2021/11/29,154500,155300,151700,152800,6941,152800
2021/11/26,156200,156300,153800,155700,4255,155700
2021/11/25,156200,156700,155400,155800,2700,155800
2021/11/24,155100,156200,154500,156100,4260,156100
2021/11/22,153400,156200,153300,155800,3591,155800
2021/11/19,153000,153400,151900,153200,2893,153200
2021/11/18,153600,154600,153300,153300,2372,153300
2021/11/17,153900,154500,153000,153600,2253,153600
2021/11/16,154600,155800,154200,154500,2168,154500
2021/11/15,154200,155200,153800,154600,2755,154600
2021/11/12,155300,156500,154900,154900,2814,154900
2021/11/11,155100,155600,154500,155200,1695,155200
2021/11/10,155100,155500,154200,154600,2915,154600
2021/11/9,157100,157200,155000,155400,2817,155400
2021/11/8,156600,157500,155500,157000,2894,157000
2021/11/5,156900,157400,155400,156300,3145,156300
2021/11/4,155900,157100,154600,156000,5110,156000
