日付,始値,高値,安値,終値,出来高,調整後終値
2022/10/5,152900,153900,151300,151800,1553,151800
2022/10/4,151900,153600,151500,153000,2532,153000
2022/10/3,151600,152600,150300,151300,2206,151300
2022/9/30,149400,152800,147300,151700,5980,151700
2022/9/29,152400,153400,151000,151800,2774,151800
2022/9/28,151900,152900,147100,149400,3622,149400
2022/9/27,155600,155800,151700,151900,3158,151900
2022/9/26,156300,156700,154400,154400,1667,154400
2022/9/22,155500,157100,154400,156300,1554,156300
2022/9/21,155300,156600,155000,156000,1388,156000
2022/9/20,157600,157900,154900,155600,1434,155600
2022/9/16,155500,157900,155500,157400,3358,157400
2022/9/15,156000,156200,155200,155600,1018,155600
2022/9/14,155700,156400,155300,155500,857,155500
2022/9/13,156100,157300,156000,156800,1530,156800
2022/9/12,156900,157200,156000,156100,827,156100
2022/9/9,154600,157200,154600,156900,2209,156900
2022/9/8,155100,155800,154300,154700,2077,154700
2022/9/7,155900,156700,155500,155700,1119,155700
2022/9/6,155300,156200,154600,155300,1474,155300
2022/9/5,154700,155800,154100,154800,2304,154800
2022/9/2,156000,156800,155000,155300,1941,155300
2022/9/1,157900,157900,154700,156100,3045,156100
2022/8/31,159000,159000,156900,158000,3118,158000
2022/8/30,156800,158500,156500,158500,1297,158500
2022/8/29,156500,157400,155800,156900,1663,156900
2022/8/26,157000,157800,156000,157400,1644,157400
2022/8/25,155800,157000,155100,156300,3109,156300
2022/8/24,155500,155900,154000,154000,2383,154000
2022/8/23,155100,156300,154200,155500,2195,155500
2022/8/22,155100,155400,154400,154900,2742,154900
2022/8/19,155400,156800,155000,156500,1489,156500
2022/8/18,153900,155400,153600,154900,1711,154900
2022/8/17,152900,154700,152500,153600,1797,153600
2022/8/16,152200,152800,151700,152800,2029,152800
2022/8/15,151000,151500,150500,151500,1808,151500
2022/8/12,151800,152000,150100,151200,1826,151200
2022/8/10,151900,152400,149900,150600,1505,150600
2022/8/9,152200,152500,150800,151700,2517,151700
2022/8/8,152000,152600,151400,152400,1757,152400
2022/8/5,152000,152300,150900,151700,1952,151700
2022/8/4,151400,152100,150500,151400,1973,151400
2022/8/3,151500,151900,149500,150600,4120,150600
2022/8/2,151700,151700,148600,148700,1955,148700
2022/8/1,150000,151000,149200,151000,2162,151000
2022/7/29,147400,149400,146900,149000,2316,149000
2022/7/28,146200,147500,145700,146900,1194,146900
2022/7/27,146000,146900,145100,145600,2262,145600
2022/7/26,146200,146500,145000,145800,1484,145800
2022/7/25,146500,147000,145300,145600,2368,145600
2022/7/22,145600,146800,144300,146500,4169,146500
2022/7/21,143200,145100,143100,145100,4362,145100
2022/7/20,142800,143300,141000,143100,2880,143100
2022/7/19,142200,142800,141500,142700,2243,142700
2022/7/15,142700,143400,141200,142000,1846,142000
2022/7/14,141800,142600,141300,142600,1214,142600
2022/7/13,141600,143700,141300,142500,2724,142500
2022/7/12,142600,142600,140700,141300,2095,141300
2022/7/11,142300,143100,141600,142600,1625,142600
2022/7/8,144700,144700,141600,141700,2231,141700
2022/7/7,142900,145100,142900,143900,1049,143900
2022/7/6,145300,145400,142900,142900,1696,142900
2022/7/5,144800,145900,143700,145600,1652,145600
2022/7/4,144900,145900,143400,144800,1623,144800
2022/7/1,147200,147900,143500,144700,2377,144700
2022/6/30,144700,146600,144500,146100,2721,146100
2022/6/29,143300,144800,142900,144400,2207,144400
2022/6/28,141500,143800,141200,143800,2440,143800
2022/6/27,140000,141400,140000,141100,1522,141100
2022/6/24,138900,139800,138000,139200,2244,139200
2022/6/23,139900,142200,138400,139000,4064,139000
2022/6/22,140500,140900,138300,138400,3508,138400
2022/6/21,140000,141700,139100,140600,3304,140600
2022/6/20,141900,142100,139700,140600,2083,140600
2022/6/17,139500,142400,138200,141200,3683,141200
2022/6/16,141600,143300,140800,141200,2913,141200
2022/6/15,143700,144800,138500,138700,4626,138700
2022/6/14,146200,146200,142000,143700,4582,143700
2022/6/13,147600,147600,146100,146600,1699,146600
2022/6/10,148600,149100,147800,148000,2261,148000
2022/6/9,148700,148800,147900,148200,1686,148200
2022/6/8,147400,148800,147200,148700,1828,148700
2022/6/7,146600,147400,146200,147000,1585,147000
2022/6/6,148600,149300,146100,146500,3699,146500
2022/6/3,146600,149400,146100,149100,5194,149100
2022/6/2,145500,147100,145200,146000,17670,146000
2022/6/1,145800,147300,145300,145900,16385,145900
2022/5/31,145000,145700,143600,145700,6815,145700
2022/5/30,143900,145900,143100,145800,6201,145800
2022/5/27,144400,146300,144100,145800,9319,145800
2022/5/26,143000,145200,142300,144100,13822,144100
2022/5/25,144100,144700,142900,144500,5813,144500
2022/5/24,146900,147000,143100,143800,3301,143800
2022/5/23,146500,148200,146400,147100,3973,147100
2022/5/20,146700,147400,146200,146600,2471,146600
2022/5/19,147400,147800,146300,146800,3845,146800
2022/5/18,148400,150200,147500,149500,1849,149500
2022/5/17,147400,147900,146400,147700,1925,147700
2022/5/16,149000,150200,145900,146700,1993,146700
2022/5/13,147200,149100,146700,148300,4447,148300
2022/5/12,147500,148300,146100,146300,4460,146300
2022/5/11,149900,151300,147600,149300,3573,149300
2022/5/10,151000,151000,148600,149400,3193,149400
2022/5/9,151900,152200,148800,149800,2786,149800
2022/5/6,150500,151200,149400,151000,2249,151000
2022/5/2,149300,150400,148300,149700,2080,149700
2022/4/28,150200,151000,149000,149300,2757,149300
2022/4/27,148600,150900,148600,150100,1349,150100
2022/4/26,149700,151100,148000,148600,2194,148600
2022/4/25,150700,150700,148200,149700,1033,149700
2022/4/22,149900,150900,149100,150700,1353,150700
2022/4/21,149600,151200,149500,150300,3423,150300
2022/4/20,150600,150700,148200,149500,2587,149500
