日付,始値,高値,安値,終値,出来高,調整後終値
2022/1/28,128100,130500,127700,130300,3306,130300
2022/1/27,126100,129000,125300,129000,7220,129000
2022/1/26,123300,126400,123100,126100,3363,126100
2022/1/25,124700,125300,122400,124200,4311,124200
2022/1/24,124000,125300,122500,124100,8167,124100
2022/1/21,122300,124200,118100,123500,10229,123500
2022/1/20,127600,128000,123200,123200,9099,123200
2022/1/19,132300,132500,127600,127700,5266,127700
2022/1/18,133200,134600,132300,132400,3037,132400
2022/1/17,134600,135000,132800,133400,1600,133400
2022/1/14,135500,136500,134100,134200,3179,134200
2022/1/13,134700,135800,134700,135500,2611,135500
2022/1/12,134300,135200,134000,134100,2299,134100
2022/1/11,133400,134500,133000,134400,3558,134400
2022/1/7,131700,133300,131600,132200,3329,132200
2022/1/6,133000,133200,131000,131500,2822,131500
2022/1/5,135300,136100,132600,132800,3263,132800
2022/1/4,134000,135300,132900,134800,2211,134800
2021/12/30,134500,134800,133300,133300,2550,133300
2021/12/29,132300,134600,132100,134500,5637,134500
2021/12/28,134300,134900,133600,134600,3078,134600
2021/12/27,133800,134000,132800,133800,2433,133800
2021/12/24,134000,134800,133800,134000,1801,134000
2021/12/23,133900,134900,133400,134000,1810,134000
2021/12/22,135000,135400,133300,133300,2741,133300
2021/12/21,133900,136600,133200,135100,4425,135100
2021/12/20,135200,136000,132700,133200,4062,133200
2021/12/17,133800,136700,133100,136600,7298,136600
2021/12/16,136100,136300,135100,135100,2436,135100
2021/12/15,135300,136600,135100,136100,1620,136100
2021/12/14,137200,137400,135100,135700,2301,135700
2021/12/13,137600,138200,136400,136700,2199,136700
2021/12/10,137900,138500,136400,137500,7220,137500
2021/12/9,138400,139700,137900,139100,7075,139100
2021/12/8,139300,140600,138400,139400,3572,139400
2021/12/7,134700,138100,134700,137400,2758,137400
2021/12/6,134700,135600,134000,134700,2811,134700
2021/12/3,135300,136700,134600,134800,4640,134800
2021/12/2,135700,137200,134700,134700,5644,134700
2021/12/1,134600,137500,134400,136200,6208,136200
2021/11/30,134100,137200,132800,132800,9547,132800
2021/11/29,135700,137100,133100,134000,5142,134000
2021/11/26,139300,139700,136100,137800,3800,137800
2021/11/25,138400,140100,138400,138800,1631,138800
2021/11/24,137200,138800,136400,138700,2906,138700
2021/11/22,137800,138000,136500,136900,2149,136900
2021/11/19,137400,137900,136600,137200,2326,137200
2021/11/18,138500,138800,137300,138200,1676,138200
2021/11/17,138500,138800,137500,138200,3171,138200
2021/11/16,140000,140700,138500,138900,2493,138900
2021/11/15,139400,139900,138600,139900,3403,139900
2021/11/12,139500,140300,138700,139100,3347,139100
2021/11/11,139800,141000,139500,140500,2586,140500
2021/11/10,139300,140300,138700,139700,3593,139700
2021/11/9,139500,140300,139200,139300,3046,139300
2021/11/8,137800,140700,137500,140500,3795,140500
2021/11/5,138900,139200,137000,137500,2581,137500
2021/11/4,138000,139100,137800,138400,1530,138400
2021/11/2,137400,138700,137100,137900,3509,137900
2021/11/1,138000,138500,136400,136500,2737,136500
2021/10/29,138400,138900,136400,137700,4551,137700
2021/10/28,136800,137300,135800,137000,2835,137000
2021/10/27,136800,137200,135700,136600,2975,136600
2021/10/26,136400,137700,136200,136200,1955,136200
2021/10/25,136000,137000,136000,136300,3529,136300
2021/10/22,137400,137600,135100,135700,2722,135700
2021/10/21,138100,138400,136800,137200,1791,137200
2021/10/20,137100,137800,136400,137400,1664,137400
2021/10/19,138700,139000,136300,137700,3483,137700
2021/10/18,137300,138700,136100,138500,3932,138500
2021/10/15,137300,138300,136500,137800,1639,137800
2021/10/14,136900,138300,135900,136700,3736,136700
2021/10/13,134900,137400,134600,137000,3883,137000
2021/10/12,135300,135800,133700,134300,2513,134300
2021/10/11,133000,134400,132300,134400,2045,134400
2021/10/8,135600,135800,133000,133000,2805,133000
2021/10/7,134400,135600,133100,135100,3214,135100
2021/10/6,135600,135700,131900,134100,3650,134100
2021/10/5,133900,135900,130900,134800,4696,134800
2021/10/4,134300,136300,133500,134200,2647,134200
2021/10/1,138000,138000,133100,133100,4837,133100
2021/9/30,138900,138900,136400,136400,3640,136400
2021/9/29,137800,138400,137000,137600,2431,137600
2021/9/28,138900,139100,137000,138700,2680,138700
2021/9/27,136400,138800,136400,138600,3018,138600
2021/9/24,135600,137800,135600,136300,4672,136300
2021/9/22,137700,138200,135600,136200,4993,136200
2021/9/21,139000,139100,137000,137500,4123,137500
2021/9/17,140900,141500,138700,140000,6827,140000
2021/9/16,139500,140900,139300,140800,4750,140800
2021/9/15,142200,142700,139400,140000,4719,140000
2021/9/14,140100,142200,140100,142200,4277,142200
2021/9/13,140500,141200,139600,140700,3790,140700
2021/9/10,143000,143000,140600,140800,5321,140800
2021/9/9,142100,142600,141500,142100,2760,142100
2021/9/8,142500,142800,141400,142100,4454,142100
2021/9/7,143600,143900,141900,142700,5983,142700
2021/9/6,143600,144400,143600,144300,3454,144300
2021/9/3,144200,144800,142700,143400,4572,143400
2021/9/2,144700,145100,142900,144300,6179,144300
2021/9/1,143900,145000,143300,143300,4760,143300
2021/8/31,148100,148100,145000,145000,5290,145000
2021/8/30,147100,148400,145800,148100,5677,148100
2021/8/27,144000,148000,143800,147800,4697,147800
2021/8/26,141300,143400,141200,143400,4440,143400
2021/8/25,142900,143300,141500,141500,2945,141500
2021/8/24,142200,144400,142200,142200,4203,142200
2021/8/23,144000,144800,142000,142100,4706,142100
2021/8/20,146500,147000,143000,144300,3591,144300
2021/8/19,146900,147900,146500,146800,2323,146800
2021/8/18,145300,148000,145300,147700,1690,147700
2021/8/17,145200,147000,145200,145700,1720,145700
2021/8/16,145400,146600,145000,145600,1910,145600
2021/8/13,146100,147200,145100,145400,1959,145400
2021/8/12,146800,147900,146100,146900,2247,146900
2021/8/11,146800,148200,146100,146400,2559,146400
2021/8/10,147900,148600,146800,146800,3183,146800
2021/8/6,151200,151900,147400,147400,3330,147400
2021/8/5,150400,153400,150400,152400,4144,152400
2021/8/4,151600,152100,150400,150800,2352,150800
2021/8/3,152300,152900,151500,151600,2700,151600
2021/8/2,154000,154000,151700,151700,3394,151700
2021/7/30,153300,153500,152000,152600,4438,152600
2021/7/29,152200,153600,151000,152800,6961,152800
2021/7/28,149600,152200,149600,152100,2820,152100
2021/7/27,148400,150300,148000,149900,2864,149900
2021/7/26,150200,150400,148200,148300,4480,148300
2021/7/21,149700,150900,149300,150000,3091,150000
2021/7/20,150000,150200,148100,148600,3893,148600
2021/7/19,152500,152800,150500,151000,4234,151000
2021/7/16,152000,153800,151600,153100,3683,153100
2021/7/15,153300,153700,151800,152000,4007,152000
2021/7/14,153500,154400,153000,154000,5314,154000
2021/7/13,156600,156900,153500,153900,5401,153900
2021/7/12,154900,156700,154900,156000,5769,156000
2021/7/9,157200,157500,152500,154200,9388,154200
2021/7/8,158400,159200,156400,156500,4885,156500
2021/7/7,158000,159100,158000,158400,3629,158400
2021/7/6,157500,158900,157100,158000,6262,158000
2021/7/5,158500,159100,157500,158300,4520,158300
2021/7/2,156900,159300,156800,158400,3700,158400
2021/7/1,158500,159000,156200,156300,5100,156300
2021/6/30,158600,159400,158400,158800,3123,158800
2021/6/29,159300,160000,158400,158400,6208,158400
2021/6/28,163200,164000,161000,162400,6001,162400
2021/6/25,162000,163600,161900,163000,3617,163000
2021/6/24,161300,163200,161200,162100,3478,162100
2021/6/23,162000,163100,160700,161200,3549,161200
2021/6/22,159500,162300,159000,161700,4093,161700
2021/6/21,158700,159300,157400,158900,4139,158900
