日付,始値,高値,安値,終値,出来高,調整後終値
2022/1/28,450500,453000,442000,452500,1070,452500
2022/1/27,450500,453500,437000,453500,1784,453500
2022/1/26,448000,455500,446000,451500,1200,451500
2022/1/25,453000,453000,440500,448500,1844,448500
2022/1/24,449000,455500,439500,454000,1648,454000
2022/1/21,430500,452000,419000,448500,3269,448500
2022/1/20,445000,449000,430000,430000,2837,430000
2022/1/19,464000,464500,442000,444500,2197,444500
2022/1/18,468000,471500,460500,463500,1256,463500
2022/1/17,478500,483500,467500,469000,1301,469000
2022/1/14,485000,486500,476500,478000,992,478000
2022/1/13,498000,501000,485000,485000,1164,485000
2022/1/12,506000,507000,494500,497000,1046,497000
2022/1/11,514000,516000,501000,506000,798,506000
2022/1/7,514000,517000,508000,512000,775,512000
2022/1/6,511000,517000,507000,515000,544,515000
2022/1/5,520000,521000,509000,511000,764,511000
2022/1/4,524000,526000,517000,520000,672,520000
2021/12/30,525000,528000,523000,524000,476,524000
2021/12/29,526000,530000,522000,525000,704,525000
2021/12/28,515000,527000,515000,527000,681,527000
2021/12/27,511000,515000,510000,515000,219,515000
2021/12/24,513000,515000,510000,512000,567,512000
2021/12/23,507000,512000,504000,508000,880,508000
2021/12/22,513000,513000,505000,507000,872,507000
2021/12/21,506000,519000,505000,515000,1363,515000
2021/12/20,510000,515000,506000,506000,1288,506000
2021/12/17,504000,512000,496500,512000,3039,512000
2021/12/16,501000,505000,497000,502000,903,502000
2021/12/15,503000,505000,496000,498000,971,498000
2021/12/14,501000,507000,498500,506000,892,506000
2021/12/13,504000,507000,497000,501000,691,501000
2021/12/10,497000,502000,493500,502000,1631,502000
2021/12/9,487000,500000,486500,497500,1366,497500
2021/12/8,484000,490500,483000,490500,1195,490500
2021/12/7,479500,483000,478500,483000,622,483000
2021/12/6,480500,483000,478000,480000,871,480000
2021/12/3,480500,487000,479000,481500,1104,481500
2021/12/2,483500,490500,477000,481000,1479,481000
2021/12/1,477000,490500,475000,483000,1864,483000
2021/11/30,477000,492000,472500,473000,2720,473000
2021/11/29,479500,484000,473500,478500,1561,478500
2021/11/26,478500,482000,474500,481000,709,481000
2021/11/25,473000,480000,473000,478500,635,478500
2021/11/24,476000,477000,470500,472500,1112,472500
2021/11/22,477500,481000,475000,477000,484,477000
2021/11/19,477500,478500,474500,476500,675,476500
2021/11/18,478500,481500,477000,478500,433,478500
2021/11/17,480000,480000,476500,476500,598,476500
2021/11/16,478000,482000,476000,480000,460,480000
2021/11/15,479000,481500,477000,478500,488,478500
2021/11/12,480000,482500,477000,479000,499,479000
2021/11/11,480500,483500,477500,480500,760,480500
2021/11/10,484000,485000,479000,480000,1071,480000
2021/11/9,492000,493000,484500,486000,695,486000
2021/11/8,490500,496000,483500,493500,1097,493500
2021/11/5,492000,493500,489000,493000,1332,493000
2021/11/4,492000,495500,491500,495000,772,495000
2021/11/2,492000,495000,489000,490500,426,490500
2021/11/1,495000,495000,487500,490000,606,490000
2021/10/29,489000,493000,487500,493000,688,493000
2021/10/28,487500,490000,484500,489500,722,489500
2021/10/27,489000,491500,485000,487500,548,487500
2021/10/26,491000,494000,488000,490000,663,490000
2021/10/25,489500,492000,487000,488500,282,488500
2021/10/22,489500,490000,484000,486000,527,486000
2021/10/21,493000,493000,486000,488500,595,488500
2021/10/20,493500,495000,489500,492000,554,492000
2021/10/19,494000,498500,490500,496000,746,496000
2021/10/18,488500,491500,479500,490500,1353,490500
2021/10/15,484500,491000,482500,488500,884,488500
2021/10/14,480000,486000,477500,482500,1202,482500
2021/10/13,476500,485500,474000,485000,1092,485000
2021/10/12,477500,479000,472500,476500,921,476500
2021/10/11,473000,476500,465000,476500,1337,476500
2021/10/8,485500,487500,476000,476000,1026,476000
2021/10/7,486000,491000,483500,484500,1871,484500
2021/10/6,488000,491500,478000,488000,1413,488000
2021/10/5,482000,489000,471500,485500,1431,485500
2021/10/4,481500,488000,478000,483500,1840,483500
2021/10/1,492500,497500,480500,480500,1536,480500
2021/9/30,495000,497000,489500,489500,1426,489500
