日付,始値,高値,安値,終値,出来高,調整後終値
2022/10/5,133900,134300,133400,134100,462,134100
2022/10/4,133600,133600,132900,133500,296,133500
2022/10/3,131700,133200,130900,132500,499,132500
2022/9/30,130200,132100,129700,131500,441,131500
2022/9/29,132100,132600,130000,130000,513,130000
2022/9/28,132300,132700,128700,129700,1028,129700
2022/9/27,131400,133500,131400,132100,709,132100
2022/9/26,132500,132600,131500,131700,557,131700
2022/9/22,132100,132800,131300,132700,562,132700
2022/9/21,132700,133000,132100,132400,550,132400
2022/9/20,133600,133600,132600,132800,548,132800
2022/9/16,134000,134000,133500,133600,480,133600
2022/9/15,133900,134100,133400,134100,309,134100
2022/9/14,134000,134200,133500,133500,328,133500
2022/9/13,134000,134600,133900,134500,194,134500
2022/9/12,134500,134600,133900,134100,168,134100
2022/9/9,133900,134600,133700,134100,504,134100
2022/9/8,133800,133900,133200,133700,401,133700
2022/9/7,134400,134400,133600,133700,194,133700
2022/9/6,134000,134400,133700,134100,207,134100
2022/9/5,133700,134100,133300,133800,322,133800
2022/9/2,134900,134900,133900,133900,332,133900
2022/9/1,135000,135000,133300,133300,439,133300
2022/8/31,133900,134300,133600,133600,337,133600
2022/8/30,133800,134200,133400,134200,714,134200
2022/8/29,133200,133800,133200,133700,506,133700
2022/8/26,133500,133800,132900,133800,319,133800
2022/8/25,133000,133300,132500,132600,221,132600
2022/8/24,133300,133400,132500,132500,393,132500
2022/8/23,133200,133200,132700,132700,247,132700
2022/8/22,132700,132800,132200,132800,428,132800
2022/8/19,133700,133700,132000,132600,562,132600
2022/8/18,132500,133400,132500,133000,201,133000
2022/8/17,132700,133100,132300,132500,278,132500
2022/8/16,133400,133400,132200,133100,288,133100
2022/8/15,133500,133500,132200,133200,253,133200
2022/8/12,132600,132800,132000,132000,308,132000
2022/8/10,133500,133800,132600,132600,320,132600
2022/8/9,134400,134400,133600,133600,261,133600
2022/8/8,134000,134300,133600,134300,253,134300
2022/8/5,134400,134400,133400,134000,270,134000
2022/8/4,135000,135200,134400,134600,203,134600
2022/8/3,134700,135100,133900,134800,346,134800
2022/8/2,135800,135800,134100,134700,357,134700
2022/8/1,135500,135500,134500,135200,459,135200
2022/7/29,134100,135400,134100,135000,548,135000
2022/7/28,133400,135400,132700,134100,2823,134100
2022/7/27,133100,134100,133100,133700,779,133700
2022/7/26,133500,133800,132700,133700,439,133700
2022/7/25,133800,134700,133100,133500,658,133500
2022/7/22,133400,134900,133200,134000,860,134000
2022/7/21,134100,134400,133400,133900,489,133900
2022/7/20,134600,134600,132900,133500,586,133500
2022/7/19,133000,134800,133000,134600,874,134600
2022/7/15,132800,133300,132100,132900,611,132900
2022/7/14,132800,132800,131700,132500,431,132500
2022/7/13,132400,133200,132400,132500,330,132500
