日付,始値,高値,安値,終値,出来高,調整後終値
2022/1/28,100500,103300,100500,101600,1720,101600
2022/1/27,105600,106000,104000,105900,842,105900
2022/1/26,106000,106000,105600,105600,319,105600
2022/1/25,106000,106200,105500,105600,410,105600
2022/1/24,106000,106300,105800,106200,291,106200
2022/1/21,105700,106000,105200,105800,545,105800
2022/1/20,105900,106700,105000,105800,700,105800
2022/1/19,107000,107400,106200,106300,677,106300
2022/1/18,107400,107400,107100,107300,267,107300
2022/1/17,107300,107300,107000,107100,206,107100
2022/1/14,107300,107300,107000,107300,165,107300
2022/1/13,107100,107300,106600,107200,180,107200
2022/1/12,107200,107200,106500,107000,206,107000
2022/1/11,106600,107200,106100,107000,231,107000
2022/1/7,106800,106900,105800,106000,316,106000
2022/1/6,107000,107000,106000,106300,355,106300
2022/1/5,106900,107400,106600,107000,449,107000
2022/1/4,106700,106900,105700,106900,443,106900
2021/12/30,105000,105200,104800,105200,213,105200
2021/12/29,103000,105100,103000,104900,570,104900
2021/12/28,102000,102300,101700,102300,898,102300
2021/12/27,102400,102500,101800,102000,722,102000
2021/12/24,102900,103300,101900,102300,1177,102300
2021/12/23,103100,103500,102300,103000,1049,103000
2021/12/22,103500,103500,102800,103200,461,103200
2021/12/21,103400,104100,103000,103700,291,103700
2021/12/20,104900,104900,103100,103300,697,103300
2021/12/17,105400,105400,104300,104400,289,104400
2021/12/16,104900,105000,104200,104200,499,104200
2021/12/15,104500,104900,104500,104900,103,104900
2021/12/14,105000,105000,104200,104500,160,104500
2021/12/13,104600,105200,104500,104500,285,104500
2021/12/10,105000,105000,104500,105000,138,105000
2021/12/9,105500,105500,104500,105000,134,105000
2021/12/8,103900,105400,103600,104900,508,104900
2021/12/7,103600,104400,103500,103900,417,103900
2021/12/6,104000,104500,103500,103600,458,103600
2021/12/3,105400,105400,104000,104000,523,104000
2021/12/2,104800,105000,104500,104700,212,104700
2021/12/1,105000,106300,104800,105400,357,105400
2021/11/30,105800,106800,105000,105100,163,105100
2021/11/29,105600,105900,104600,104700,326,104700
2021/11/26,107200,107200,105500,105600,296,105600
2021/11/25,106800,106800,106000,106000,235,106000
2021/11/24,106200,106700,106000,106400,166,106400
2021/11/22,106500,106600,105500,106500,337,106500
2021/11/19,106600,106700,104300,105400,666,105400
2021/11/18,106900,107000,106600,106700,198,106700
2021/11/17,107100,107300,106900,107000,161,107000
2021/11/16,107000,107500,107000,107100,247,107100
2021/11/15,107400,107600,107100,107100,354,107100
2021/11/12,107900,108000,107700,107700,198,107700
2021/11/11,108000,108100,107800,107900,142,107900
2021/11/10,108100,108300,107900,107900,219,107900
2021/11/9,108400,108900,108200,108200,166,108200
2021/11/8,108500,108900,108400,108400,125,108400
2021/11/5,108900,109000,108500,108500,124,108500
2021/11/4,108600,108600,108200,108500,130,108500
2021/11/2,108200,108500,108200,108200,119,108200
2021/11/1,108700,108700,108300,108500,135,108500
2021/10/29,108200,109800,107700,108600,230,108600
2021/10/28,108000,108900,107600,108200,409,108200
2021/10/27,108000,108000,107700,107900,135,107900
2021/10/26,107700,107900,107600,107600,99,107600
2021/10/25,107900,108100,107500,107700,349,107700
2021/10/22,107800,107900,107700,107800,156,107800
2021/10/21,108100,108100,107800,107900,164,107900
2021/10/20,108500,108700,108000,108000,140,108000
2021/10/19,108500,108500,108100,108300,230,108300
2021/10/18,108300,108400,108300,108300,92,108300
2021/10/15,108300,108500,108300,108300,26,108300
2021/10/14,108300,108500,108200,108200,91,108200
2021/10/13,108200,108800,108200,108200,232,108200
2021/10/12,108000,108600,108000,108200,225,108200
2021/10/11,108000,108500,107800,108100,283,108100
2021/10/8,107700,108000,107700,107800,85,107800
2021/10/7,107700,107900,107700,107700,80,107700
2021/10/6,108000,108100,107600,107800,175,107800
2021/10/5,107700,107900,107500,107800,315,107800
2021/10/4,108000,108100,107700,108000,278,108000
2021/10/1,108300,108700,107800,108000,329,108000
2021/9/30,108600,108600,108000,108000,301,108000
2021/9/29,108200,108600,108200,108400,190,108400
2021/9/28,108300,108400,108200,108400,65,108400
2021/9/27,108500,108500,108000,108400,169,108400
2021/9/24,107800,107900,107600,107900,168,107900
2021/9/22,107900,108000,107500,107700,200,107700
2021/9/21,107500,107800,107400,107600,297,107600
2021/9/17,108300,108300,107900,108000,134,108000
2021/9/16,108100,108300,108000,108300,163,108300
2021/9/15,108300,108500,107900,107900,439,107900
2021/9/14,108300,108300,107900,108100,262,108100
2021/9/13,108400,108400,108000,108300,161,108300
2021/9/10,108000,108400,108000,108200,121,108200
2021/9/9,108100,108300,108000,108000,155,108000
2021/9/8,108100,108200,107900,108000,201,108000
2021/9/7,108500,108500,108000,108000,274,108000
2021/9/6,108800,108800,108100,108300,193,108300
2021/9/3,108600,108600,108000,108200,254,108200
2021/9/2,108900,108900,108500,108500,178,108500
2021/9/1,108800,108900,108500,108800,170,108800
2021/8/31,108700,108800,108400,108600,151,108600
2021/8/30,108800,108800,108300,108700,234,108700
2021/8/27,108200,108500,107800,108500,344,108500
2021/8/26,107600,108200,107300,108200,357,108200
2021/8/25,107700,107700,107100,107500,146,107500
2021/8/24,107700,107800,107100,107400,155,107400
2021/8/23,107500,107900,106900,107700,257,107700
2021/8/20,108000,108000,107000,107300,302,107300
2021/8/19,107500,107800,107400,107400,191,107400
2021/8/18,107200,108000,107200,107600,307,107600
2021/8/17,107500,107800,107400,107500,138,107500
2021/8/16,107900,108100,107300,107600,329,107600
2021/8/13,108500,108500,107900,107900,261,107900
2021/8/12,108200,108200,107900,108000,187,108000
2021/8/11,107600,108100,107500,107600,220,107600
2021/8/10,107400,107700,107400,107600,147,107600
2021/8/6,107800,107800,107000,107500,464,107500
2021/8/5,108200,108300,107800,107900,287,107900
2021/8/4,108300,108300,107900,108100,478,108100
2021/8/3,108400,108600,108200,108300,262,108300
2021/8/2,108300,108600,108300,108400,383,108400
