日付,始値,高値,安値,終値,出来高,調整後終値
2022/1/28,153400,157100,152000,156400,18353,156400
2022/1/27,149200,153700,147700,153700,21741,153700
2022/1/26,149300,150000,146200,149200,12435,149200
2022/1/25,148900,149600,146600,148200,15070,148200
2022/1/24,145200,149300,143100,148200,17782,148200
2022/1/21,139900,146600,137300,145200,33751,145200
2022/1/20,147000,147500,141800,141800,34984,141800
2022/1/19,155100,155500,146700,147000,25238,147000
2022/1/18,156600,157500,155300,155600,11011,155600
2022/1/17,157000,158300,157000,157000,13517,157000
2022/1/14,158400,158800,156600,156600,10987,156600
2022/1/13,158800,159900,157500,158400,12210,158400
2022/1/12,159400,160600,158700,159600,9920,159600
2022/1/11,161700,162100,159600,160000,9377,160000
2022/1/7,163100,164200,160900,161700,9409,161700
2022/1/6,163900,164300,161700,163600,9170,163600
2022/1/5,164500,165400,163900,164000,16688,164000
2022/1/4,165300,165500,162800,165300,8265,165300
2021/12/30,162500,163200,161800,161800,4981,161800
2021/12/29,159700,162600,159700,162600,6506,162600
2021/12/28,160500,160500,158900,159600,8014,159600
2021/12/27,161000,161100,159400,159400,5144,159400
2021/12/24,161400,161500,160400,160600,7084,160600
2021/12/23,161400,162200,160300,160500,3837,160500
2021/12/22,161200,162100,160700,161000,6871,161000
2021/12/21,161100,162500,160400,161200,8315,161200
2021/12/20,164600,164900,160200,160300,11906,160300
2021/12/17,163400,165700,162400,165700,24665,165700
2021/12/16,164000,165000,163800,164200,5524,164200
2021/12/15,163100,164300,163100,164000,5812,164000
2021/12/14,165000,165700,162900,163100,8247,163100
2021/12/13,166500,167200,164400,164700,7476,164700
2021/12/10,168000,168000,164600,166900,20709,166900
2021/12/9,165600,166800,164600,166600,15122,166600
2021/12/8,163000,165700,162500,165600,13876,165600
2021/12/7,162100,163900,162100,162600,6216,162600
2021/12/6,163300,164200,161500,162500,9831,162500
2021/12/3,162000,164700,162000,163300,11643,163300
2021/12/2,162200,165300,161500,162300,15485,162300
2021/12/1,163000,166100,162100,162200,18916,162200
2021/11/30,162000,168800,161300,161400,27492,161400
2021/11/29,163500,165000,160100,161000,15288,161000
2021/11/26,166400,167100,164000,165900,10080,165900
2021/11/25,166300,167400,165900,166300,5377,166300
2021/11/24,165600,166300,164300,165500,7836,165500
2021/11/22,166700,167300,166400,166600,6298,166600
2021/11/19,167700,168000,166500,166700,8138,166700
2021/11/18,168300,168900,167600,168200,5870,168200
2021/11/17,169200,169600,167100,167100,11391,167100
2021/11/16,169700,170000,168700,170000,5670,170000
2021/11/15,167800,170000,167800,168700,7258,168700
2021/11/12,168400,170000,167500,168200,7166,168200
2021/11/11,167100,169300,166600,168400,6287,168400
2021/11/10,168300,168400,165800,166700,7678,166700
2021/11/9,168800,169500,168200,168400,7254,168400
2021/11/8,169100,170800,168200,170500,8160,170500
2021/11/5,169400,169800,168000,169500,5713,169500
2021/11/4,170000,170300,168600,169000,5158,169000
2021/11/2,169700,170300,168700,169400,5730,169400
2021/11/1,170500,171000,168600,169000,5369,169000
2021/10/29,171500,171500,169400,170700,10240,170700
2021/10/28,170400,171400,169500,171200,8643,171200
2021/10/27,169000,170800,168700,170600,10343,170600
2021/10/26,170200,170300,167900,168200,7283,168200
2021/10/25,168400,170200,168300,169100,12056,169100
2021/10/22,171600,171700,167900,168500,10675,168500
2021/10/21,170500,172200,170300,172200,10392,172200
2021/10/20,169900,171300,168400,170800,10357,170800
2021/10/19,171400,171900,169400,171600,11191,171600
2021/10/18,168200,171300,166400,171000,13543,171000
2021/10/15,169000,169600,167600,169200,11446,169200
2021/10/14,170400,172700,168000,169800,9970,169800
2021/10/13,169400,171000,168800,170300,13554,170300
2021/10/12,168900,169600,168100,169000,8728,169000
2021/10/11,167500,169200,164800,168800,13826,168800
2021/10/8,167300,168000,165800,165900,12498,165900
