日付,始値,高値,安値,終値,出来高,調整後終値
2022/1/28,54500,55600,54100,55400,21257,55400
2022/1/27,55000,55300,53100,54800,36845,54800
2022/1/26,54700,55200,53700,55000,14903,55000
2022/1/25,54800,55300,53900,54400,15923,54400
2022/1/24,55100,56200,54200,55400,16779,55400
2022/1/21,54600,56100,53100,55800,29894,55800
2022/1/20,56100,56500,55000,55100,34384,55100
2022/1/19,57500,58300,56300,56700,24158,56700
2022/1/18,58100,58700,57300,57500,19395,57500
2022/1/17,57400,58700,57300,57300,16033,57300
2022/1/14,58100,58100,56700,57300,15645,57300
2022/1/13,56800,57600,56100,57100,17200,57100
2022/1/12,55600,57400,55500,56100,13753,56100
2022/1/11,55500,55700,54400,55100,21587,55100
2022/1/7,55900,55900,54500,55000,13132,55000
2022/1/6,57100,57100,55100,55500,15703,55500
2022/1/5,58400,58900,57400,57400,29172,57400
2022/1/4,56600,57800,55700,57400,14324,57400
2021/12/30,56800,56900,56200,56200,10624,56200
2021/12/29,56400,57000,55700,56700,19257,56700
2021/12/28,55700,56000,54700,55300,15578,55300
2021/12/27,55000,55300,54200,55000,9283,55000
2021/12/24,56000,56400,55200,55400,10087,55400
2021/12/23,55000,55600,54600,55400,17452,55400
2021/12/22,53600,55200,53500,54100,22403,54100
2021/12/21,52100,53600,52100,52900,24919,52900
2021/12/20,54500,55200,52500,52700,34726,52700
2021/12/17,55500,55500,54200,55500,28015,55500
2021/12/16,56300,56800,55300,55600,10427,55600
2021/12/15,57400,57500,55900,56300,15880,56300
2021/12/14,58100,58100,56600,56800,17551,56800
2021/12/13,59600,59600,57800,57800,10847,57800
2021/12/10,59400,59600,58500,59000,26482,59000
2021/12/9,59200,60800,59200,60200,27551,60200
2021/12/8,59700,60400,59100,59700,22042,59700
2021/12/7,58200,59700,58200,59500,15765,59500
2021/12/6,57900,58100,56900,57600,19655,57600
2021/12/3,57600,58200,57200,57900,20895,57900
2021/12/2,57500,58200,56500,56600,26356,56600
2021/12/1,58500,59000,57300,58000,34947,58000
2021/11/30,60900,61900,58200,58600,70306,58600
2021/11/29,61700,61700,57700,57900,47615,57900
2021/11/26,63500,63800,62300,63000,18030,63000
2021/11/25,64100,64400,63600,63700,8802,63700
2021/11/24,64200,65000,63700,64200,14758,64200
2021/11/22,65000,65100,63900,64800,13012,64800
2021/11/19,66500,66800,65000,65300,17521,65300
2021/11/18,67500,67700,66800,67000,9688,67000
2021/11/17,68000,68200,67500,67800,10704,67800
2021/11/16,68000,68600,67900,68400,6303,68400
2021/11/15,68000,68500,67700,68000,7570,68000
2021/11/12,67700,68700,67300,68500,14495,68500
2021/11/11,67100,67900,66700,67800,10249,67800
2021/11/10,66900,67300,66100,66800,9782,66800
2021/11/9,67400,68100,66800,66900,10997,66900
2021/11/8,66800,67900,66600,67500,19245,67500
2021/11/5,68400,68900,67300,67800,7297,67800
2021/11/4,68900,69000,68300,68800,12575,68800
2021/11/2,68900,69200,67600,67900,12113,67900
2021/11/1,68800,69000,68300,68400,9343,68400
2021/10/29,68900,68900,68200,68800,11850,68800
2021/10/28,67400,69100,67400,68800,23729,68800
2021/10/27,66600,67600,66600,67500,12165,67500
2021/10/26,67000,67600,66700,67300,10710,67300
2021/10/25,65900,67000,65800,66500,9596,66500
2021/10/22,65900,66300,65100,65300,11586,65300
2021/10/21,66300,67000,65900,66100,7947,66100
2021/10/20,65900,67000,65700,66700,8109,66700
2021/10/19,66100,67000,66100,66400,14535,66400
2021/10/18,66500,67100,65500,67100,15820,67100
2021/10/15,66600,66800,65900,66500,9968,66500
2021/10/14,66400,67400,66100,66600,10859,66600
2021/10/13,66300,67400,65900,67100,9611,67100
2021/10/12,66900,67000,66000,66300,8871,66300
2021/10/11,65100,67000,65000,66700,11890,66700
2021/10/8,65600,67200,65600,66100,12054,66100
2021/10/7,64800,66400,64600,66000,13191,66000
2021/10/6,66800,67400,64300,65000,24382,65000
2021/10/5,66300,67000,64600,66300,22623,66300
2021/10/4,66400,67900,66100,67300,20208,67300
2021/10/1,68100,68100,65100,65600,24054,65600
2021/9/30,66800,67800,66400,67100,18696,67100
2021/9/29,67100,67600,66600,66700,14880,66700
2021/9/28,67300,67800,66200,67400,19332,67400
2021/9/27,66300,67900,66000,67200,19022,67200
2021/9/24,66100,66300,65600,65600,17990,65600
2021/9/22,65400,65700,64700,65100,15934,65100
2021/9/21,63600,65700,63500,65400,22052,65400
2021/9/17,64100,64900,63800,63800,64545,63800
2021/9/16,64200,65200,64200,64700,19709,64700
2021/9/15,65200,65800,64200,64300,14016,64300
2021/9/14,65000,66000,65000,65300,12324,65300
2021/9/13,65000,65500,64400,65200,8536,65200
2021/9/10,66500,66500,65300,65400,15773,65400
2021/9/9,66500,67100,65500,66000,11079,66000
2021/9/8,67700,68100,66800,67200,17555,67200
2021/9/7,66800,67600,66400,67200,12876,67200
2021/9/6,66600,67400,66200,67100,20205,67100
2021/9/3,65100,66400,64700,65600,22900,65600
2021/9/2,64200,65700,64200,64900,14761,64900
2021/9/1,64700,65400,64200,64300,15679,64300
2021/8/31,66900,67300,64500,65000,56199,65000
2021/8/30,66700,67900,66200,67900,37385,67900
2021/8/27,66300,66300,64900,65700,35112,65700
2021/8/26,62400,65700,62400,65500,34182,65500
2021/8/25,62900,63000,62000,62500,17289,62500
2021/8/24,60500,62200,60500,61500,22186,61500
2021/8/23,62200,62200,59900,59900,32959,59900
2021/8/20,61400,62200,60600,61200,16282,61200
2021/8/19,62000,62200,61100,61700,16860,61700
2021/8/18,60400,62000,59800,61800,17965,61800
2021/8/17,63500,64300,61400,61400,22388,61400
2021/8/16,64000,64900,63500,64000,15642,64000
2021/8/13,64400,65000,64300,64500,11104,64500
2021/8/12,63900,65200,63900,65000,13564,65000
2021/8/11,64900,65500,64100,64200,14314,64200
2021/8/10,64000,65000,64000,64600,13684,64600
2021/8/6,64900,65300,64000,64000,11617,64000
2021/8/5,64000,65500,63800,64900,17034,64900
2021/8/4,63800,65100,63800,64500,9339,64500
2021/8/3,65700,65700,63600,63800,21371,63800
2021/8/2,66700,66700,65300,65300,17602,65300
2021/7/30,66700,66800,66000,66700,18048,66700
2021/7/29,66000,66900,65700,65700,71102,65700
2021/7/28,65100,66700,64900,66300,18981,66300
2021/7/27,65300,66100,65000,65800,11846,65800
2021/7/26,65400,65800,64700,65300,18810,65300
2021/7/21,64900,64900,63800,64000,18160,64000
2021/7/20,64500,64500,63600,63900,20743,63900
2021/7/19,65900,66100,64900,65000,18563,65000
2021/7/16,65300,66400,65100,66100,9825,66100
2021/7/15,65700,66300,65500,65600,14815,65600
2021/7/14,66700,66900,65800,66300,19074,66300
2021/7/13,67800,67900,66700,66800,15746,66800
2021/7/12,68300,68500,67700,67800,15264,67800
2021/7/9,68600,68800,66800,67900,21437,67900
2021/7/8,67800,68300,67600,68200,19963,68200
2021/7/7,68900,68900,67800,68100,15401,68100
2021/7/6,68500,69200,68000,68900,17363,68900
2021/7/5,68200,68500,67800,68200,9929,68200
