日付,始値,高値,安値,終値,出来高,調整後終値
2022/1/28,112000,112800,110700,112300,3495,112300
2022/1/27,110800,112000,108000,112000,3816,112000
2022/1/26,107900,110900,107900,110600,2770,110600
2022/1/25,109600,109800,107400,107700,3829,107700
2022/1/24,108800,110400,107400,109600,4370,109600
2022/1/21,107000,110100,104800,109300,7050,109300
2022/1/20,111700,112000,107100,107100,7766,107100
2022/1/19,116200,116300,111400,111700,4702,111700
2022/1/18,118000,118200,116000,116200,2853,116200
2022/1/17,119000,119600,118000,118000,2581,118000
2022/1/14,119000,119000,118000,118100,2229,118100
2022/1/13,119000,119300,118100,118600,2093,118600
2022/1/12,116500,118500,116500,118200,1870,118200
2022/1/11,115900,117100,115900,117000,2315,117000
2022/1/7,116600,117600,116300,116300,2575,116300
2022/1/6,117900,118200,116700,116800,2574,116800
2022/1/5,121000,121600,118400,118400,3168,118400
2022/1/4,120500,120900,119600,120200,2447,120200
2021/12/30,121200,121200,120400,120400,1944,120400
2021/12/29,120100,121100,119700,121100,2639,121100
2021/12/28,119400,120300,119400,120100,1692,120100
2021/12/27,120200,120300,119200,119200,1524,119200
2021/12/24,119800,120400,119300,119800,1656,119800
2021/12/23,117900,119600,117900,119300,2098,119300
2021/12/22,118400,118600,117500,117600,2440,117600
2021/12/21,118600,119200,117200,117700,4090,117700
2021/12/20,119800,120200,117500,117700,3234,117700
2021/12/17,120000,121200,118700,121100,5349,121100
2021/12/16,120400,121200,120100,120200,1966,120200
2021/12/15,119200,120700,118300,120600,2432,120600
2021/12/14,120900,121200,118800,119600,2382,119600
2021/12/13,121100,122400,120500,120900,2180,120900
2021/12/10,120400,122800,120400,121700,7003,121700
2021/12/9,122800,123500,121300,123000,3635,123000
2021/12/8,121500,123400,121300,123100,3995,123100
2021/12/7,121000,122500,121000,122000,2812,122000
2021/12/6,119900,122100,119900,121100,2953,121100
2021/12/3,119100,120700,119100,119900,3558,119900
2021/12/2,120400,121200,118600,118800,3799,118800
2021/12/1,120600,121800,119800,120400,5795,120400
2021/11/30,120600,122800,119200,119200,5739,119200
2021/11/29,121300,121600,119300,120000,4520,120000
2021/11/26,122600,123100,120700,122400,2848,122400
2021/11/25,122800,123900,122200,122700,2221,122700
2021/11/24,120800,122600,120600,122600,3062,122600
2021/11/22,121900,122300,121200,121500,1690,121500
2021/11/19,121100,121400,120000,121100,2542,121100
2021/11/18,121800,122300,120000,121100,3206,121100
2021/11/17,122500,124200,121800,121800,6399,121800
2021/11/16,120800,120900,119600,119800,1711,119800
2021/11/15,120000,121300,120000,120900,2677,120900
2021/11/12,119700,120900,119700,120000,2136,120000
2021/11/11,119200,120300,119000,119700,2213,119700
2021/11/10,119000,119200,117900,118600,1780,118600
2021/11/9,120500,120800,118900,119000,2682,119000
2021/11/8,119100,120900,119100,120500,2861,120500
2021/11/5,118500,119600,118500,119500,2167,119500
2021/11/4,118500,119600,118200,118800,1887,118800
2021/11/2,116700,118600,116700,117900,2416,117900
2021/11/1,117900,118100,116500,116900,1708,116900
2021/10/29,116400,118100,116000,117300,3006,117300
2021/10/28,116500,116800,115400,116300,1809,116300
2021/10/27,116800,117000,116000,116800,2215,116800
2021/10/26,116200,117100,116100,116400,1759,116400
2021/10/25,115700,116500,115400,115500,1642,115500
2021/10/22,116600,116700,114900,115000,1485,115000
2021/10/21,116500,117300,116500,116600,1075,116600
2021/10/20,116300,117000,115600,116500,1574,116500
2021/10/19,118500,118600,115500,116300,2283,116300
2021/10/18,117500,118300,116700,118200,2676,118200
2021/10/15,116600,117800,116100,117300,3150,117300
2021/10/14,116300,117200,114900,115500,3487,115500
2021/10/13,115700,116600,114900,115600,4015,115600
2021/10/12,114900,115400,113900,114300,2777,114300
2021/10/11,114000,115000,112600,114900,3840,114900
2021/10/8,116200,116600,113800,113800,3316,113800
2021/10/7,114700,116200,114200,115400,2274,115400
2021/10/6,114400,115500,112400,114500,2237,114500
2021/10/5,113000,114900,111000,114100,2992,114100
2021/10/4,114100,114900,112500,113000,1988,113000
2021/10/1,115800,116000,112100,112200,4314,112200
2021/9/30,117400,118000,115900,116000,3626,116000
2021/9/29,116800,117400,115900,116500,3098,116500
2021/9/28,119100,120100,117700,119300,3627,119300
2021/9/27,117600,120100,117600,119600,2407,119600
2021/9/24,117100,118600,117000,117400,3392,117400
2021/9/22,118600,118600,116600,116900,4038,116900
2021/9/21,119300,119600,117700,117700,2684,117700
2021/9/17,121200,121900,119800,120200,4020,120200
2021/9/16,121100,122000,120900,121600,2028,121600
2021/9/15,122300,123000,120900,121300,2746,121300
2021/9/14,121400,122700,121400,122600,1594,122600
2021/9/13,121500,122100,121200,122100,2239,122100
2021/9/10,123100,123100,121300,121500,2576,121500
2021/9/9,122200,122600,121800,122300,1570,122300
2021/9/8,122200,122900,121200,122200,2130,122200
2021/9/7,123200,123800,122200,122700,3099,122700
2021/9/6,124400,124700,123800,124300,2107,124300
2021/9/3,124100,124900,122400,124100,3010,124100
2021/9/2,124500,125400,124000,124800,2161,124800
2021/9/1,125600,125900,124100,124300,2939,124300
2021/8/31,127500,128300,125600,125700,3346,125700
2021/8/30,126500,128800,126000,128700,3376,128700
2021/8/27,123500,127900,123300,127500,3853,127500
2021/8/26,121600,123300,120900,123300,3802,123300
2021/8/25,122400,122900,121700,121800,1943,121800
2021/8/24,121700,123200,121700,122200,2693,122200
2021/8/23,123400,124200,121800,122100,2492,122100
2021/8/20,124000,124500,122700,123400,2005,123400
2021/8/19,125000,125600,123900,124500,1942,124500
2021/8/18,124200,126000,124200,125700,1212,125700
2021/8/17,124000,124800,123000,124200,2040,124200
2021/8/16,123200,124300,123200,124000,1268,124000
2021/8/13,123300,124400,123100,123300,1235,123300
2021/8/12,123700,124600,122900,123500,1905,123500
2021/8/11,124000,124600,123400,123400,1178,123400
2021/8/10,124900,126100,122900,123000,2611,123000
